CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000004465414FF;20/09/2023;6;0,206;R
ES0021000004465414FF;20/09/2023;7;0,361;R
ES0021000004465414FF;20/09/2023;8;0,312;R
ES0021000004465414FF;20/09/2023;9;0,258;R
ES0021000004465414FF;20/09/2023;10;0,217;R
ES0021000004465414FF;20/09/2023;11;0,345;R
ES0021000004465414FF;20/09/2023;12;0,345;R
ES0021000004465414FF;20/09/2023;13;0,342;R
ES0021000004465414FF;20/09/2023;14;0,377;R
ES0021000004465414FF;20/09/2023;15;0,408;R
ES0021000004465414FF;20/09/2023;16;0,5;R
ES0021000004465414FF;20/09/2023;17;0,362;R
ES0021000004465414FF;20/09/2023;18;0,487;R
ES0021000004465414FF;20/09/2023;19;1,385;R
ES0021000004465414FF;20/09/2023;20;0,586;R
ES0021000004465414FF;20/09/2023;21;0,735;R
ES0021000004465414FF;20/09/2023;22;0,687;R
ES0021000004465414FF;20/09/2023;23;0,59;R
ES0021000004465414FF;20/09/2023;24;0,608;R
ES0021000004465414FF;21/09/2023;1;0,293;R
ES0021000004465414FF;21/09/2023;2;0,165;R
ES0021000004465414FF;21/09/2023;3;0,136;R
ES0021000004465414FF;21/09/2023;4;0,154;R
ES0021000004465414FF;21/09/2023;5;0,163;R
ES0021000004465414FF;21/09/2023;6;0,125;R
ES0021000004465414FF;21/09/2023;7;0,752;R
ES0021000004465414FF;21/09/2023;8;0,43;R
ES0021000004465414FF;21/09/2023;9;0,225;R
ES0021000004465414FF;21/09/2023;10;0,259;R
ES0021000004465414FF;21/09/2023;11;0,329;R
ES0021000004465414FF;21/09/2023;12;0,357;R
ES0021000004465414FF;21/09/2023;13;0,329;R
ES0021000004465414FF;21/09/2023;14;0,352;R
ES0021000004465414FF;21/09/2023;15;0,295;R
ES0021000004465414FF;21/09/2023;16;0,478;R
ES0021000004465414FF;21/09/2023;17;0,424;R
ES0021000004465414FF;21/09/2023;18;0,5;R
ES0021000004465414FF;21/09/2023;19;0,764;R
ES0021000004465414FF;21/09/2023;20;0,721;R
ES0021000004465414FF;21/09/2023;21;0,756;R
ES0021000004465414FF;21/09/2023;22;0,59;R
ES0021000004465414FF;21/09/2023;23;0,474;R
ES0021000004465414FF;21/09/2023;24;0,438;R
ES0021000004465414FF;22/09/2023;1;0,193;R
ES0021000004465414FF;22/09/2023;2;0,193;R
ES0021000004465414FF;22/09/2023;3;0,214;R
ES0021000004465414FF;22/09/2023;4;0,204;R
ES0021000004465414FF;22/09/2023;5;0,182;R
ES0021000004465414FF;22/09/2023;6;0,169;R
ES0021000004465414FF;22/09/2023;7;0,133;R
ES0021000004465414FF;22/09/2023;8;0,152;R
ES0021000004465414FF;22/09/2023;9;0,3;R
ES0021000004465414FF;22/09/2023;10;0,327;R
ES0021000004465414FF;22/09/2023;11;0,426;R
ES0021000004465414FF;22/09/2023;12;0,455;R
ES0021000004465414FF;22/09/2023;13;1,057;R
ES0021000004465414FF;22/09/2023;14;0,892;R
ES0021000004465414FF;22/09/2023;15;0,901;R
ES0021000004465414FF;22/09/2023;16;0,504;R
ES0021000004465414FF;22/09/2023;17;0,678;R
ES0021000004465414FF;22/09/2023;18;0,553;R
ES0021000004465414FF;22/09/2023;19;0,502;R
ES0021000004465414FF;22/09/2023;20;0,479;R
ES0021000004465414FF;22/09/2023;21;0,508;R
ES0021000004465414FF;22/09/2023;22;0,588;R
ES0021000004465414FF;22/09/2023;23;0,55;R
ES0021000004465414FF;22/09/2023;24;0,533;R
ES0021000004465414FF;23/09/2023;1;0,407;R
ES0021000004465414FF;23/09/2023;2;0,164;R
ES0021000004465414FF;23/09/2023;3;0,132;R
ES0021000004465414FF;23/09/2023;4;0,135;R
ES0021000004465414FF;23/09/2023;5;0,131;R
ES0021000004465414FF;23/09/2023;6;0,151;R
ES0021000004465414FF;23/09/2023;7;0,176;R
ES0021000004465414FF;23/09/2023;8;0,199;R
ES0021000004465414FF;23/09/2023;9;0,154;R
ES0021000004465414FF;23/09/2023;10;0,153;R
ES0021000004465414FF;23/09/2023;11;0,464;R
ES0021000004465414FF;23/09/2023;12;0,465;R
ES0021000004465414FF;23/09/2023;13;0,457;R
ES0021000004465414FF;23/09/2023;14;0,46;R
ES0021000004465414FF;23/09/2023;15;0,465;R
ES0021000004465414FF;23/09/2023;16;0,563;R
ES0021000004465414FF;23/09/2023;17;0,599;R
ES0021000004465414FF;23/09/2023;18;0,588;R
ES0021000004465414FF;23/09/2023;19;0,569;R
ES0021000004465414FF;23/09/2023;20;0,563;R
ES0021000004465414FF;23/09/2023;21;0,671;R
ES0021000004465414FF;23/09/2023;22;0,929;R
ES0021000004465414FF;23/09/2023;23;0,742;R
ES0021000004465414FF;23/09/2023;24;0,637;R
ES0021000004465414FF;24/09/2023;1;0,608;R
ES0021000004465414FF;24/09/2023;2;0,333;R
ES0021000004465414FF;24/09/2023;3;0,14;R
ES0021000004465414FF;24/09/2023;4;0,13;R
ES0021000004465414FF;24/09/2023;5;0,134;R
ES0021000004465414FF;24/09/2023;6;0,146;R
ES0021000004465414FF;24/09/2023;7;0,132;R
ES0021000004465414FF;24/09/2023;8;0,133;R
ES0021000004465414FF;24/09/2023;9;0,129;R
ES0021000004465414FF;24/09/2023;10;0,176;R
ES0021000004465414FF;24/09/2023;11;0,464;R
ES0021000004465414FF;24/09/2023;12;0,536;R
ES0021000004465414FF;24/09/2023;13;1,029;R
ES0021000004465414FF;24/09/2023;14;1,401;R
ES0021000004465414FF;24/09/2023;15;1,134;R
ES0021000004465414FF;24/09/2023;16;1,1;R
ES0021000004465414FF;24/09/2023;17;0,978;R
ES0021000004465414FF;24/09/2023;18;0,948;R
ES0021000004465414FF;24/09/2023;19;1,429;R
ES0021000004465414FF;24/09/2023;20;0,663;R
ES0021000004465414FF;24/09/2023;21;0,928;R
ES0021000004465414FF;24/09/2023;22;0,752;R
ES0021000004465414FF;24/09/2023;23;0,845;R
ES0021000004465414FF;24/09/2023;24;0,764;R
ES0021000004465414FF;25/09/2023;1;0,281;R
ES0021000004465414FF;25/09/2023;2;0,159;R
ES0021000004465414FF;25/09/2023;3;0,158;R
ES0021000004465414FF;25/09/2023;4;0,129;R
ES0021000004465414FF;25/09/2023;5;0,148;R
ES0021000004465414FF;25/09/2023;6;0,152;R
ES0021000004465414FF;25/09/2023;7;0,543;R
ES0021000004465414FF;25/09/2023;8;0,241;R
ES0021000004465414FF;25/09/2023;9;0,275;R
ES0021000004465414FF;25/09/2023;10;0,266;R
ES0021000004465414FF;25/09/2023;11;0,426;R
ES0021000004465414FF;25/09/2023;12;0,433;R
ES0021000004465414FF;25/09/2023;13;0,515;R
ES0021000004465414FF;25/09/2023;14;0,505;R
ES0021000004465414FF;25/09/2023;15;0,736;R
ES0021000004465414FF;25/09/2023;16;0,785;R
ES0021000004465414FF;25/09/2023;17;0,742;R
ES0021000004465414FF;25/09/2023;18;0,79;R
ES0021000004465414FF;25/09/2023;19;1,141;R
ES0021000004465414FF;25/09/2023;20;1,338;R
ES0021000004465414FF;25/09/2023;21;1,011;R
ES0021000004465414FF;25/09/2023;22;0,671;R
ES0021000004465414FF;25/09/2023;23;0,707;R
ES0021000004465414FF;25/09/2023;24;0,597;R
ES0021000004465414FF;26/09/2023;1;0,367;R
ES0021000004465414FF;26/09/2023;2;0,179;R
ES0021000004465414FF;26/09/2023;3;0,17;R
ES0021000004465414FF;26/09/2023;4;0,133;R
ES0021000004465414FF;26/09/2023;5;0,141;R
ES0021000004465414FF;26/09/2023;6;0,134;R
ES0021000004465414FF;26/09/2023;7;0,457;R
ES0021000004465414FF;26/09/2023;8;0,344;R
ES0021000004465414FF;26/09/2023;9;0,168;R
ES0021000004465414FF;26/09/2023;10;0,196;R
ES0021000004465414FF;26/09/2023;11;0,315;R
ES0021000004465414FF;26/09/2023;12;0,367;R
ES0021000004465414FF;26/09/2023;13;0,357;R
ES0021000004465414FF;26/09/2023;14;0,428;R
ES0021000004465414FF;26/09/2023;15;0,337;R
ES0021000004465414FF;26/09/2023;16;0,572;R
ES0021000004465414FF;26/09/2023;17;0,281;R
ES0021000004465414FF;26/09/2023;18;0,38;R
ES0021000004465414FF;26/09/2023;19;0,631;R
ES0021000004465414FF;26/09/2023;20;1,268;R
ES0021000004465414FF;26/09/2023;21;1,545;R
ES0021000004465414FF;26/09/2023;22;1,225;R
ES0021000004465414FF;26/09/2023;23;0,747;R
ES0021000004465414FF;26/09/2023;24;0,688;R
ES0021000004465414FF;27/09/2023;1;0,362;R
ES0021000004465414FF;27/09/2023;2;0,21;R
ES0021000004465414FF;27/09/2023;3;0,16;R
ES0021000004465414FF;27/09/2023;4;0,118;R
ES0021000004465414FF;27/09/2023;5;0,148;R
ES0021000004465414FF;27/09/2023;6;0,149;R
ES0021000004465414FF;27/09/2023;7;0,314;R
ES0021000004465414FF;27/09/2023;8;0,307;R
ES0021000004465414FF;27/09/2023;9;0,178;R
ES0021000004465414FF;27/09/2023;10;0,298;R
ES0021000004465414FF;27/09/2023;11;0,323;R
ES0021000004465414FF;27/09/2023;12;0,291;R
ES0021000004465414FF;27/09/2023;13;0,332;R
ES0021000004465414FF;27/09/2023;14;0,355;R
ES0021000004465414FF;27/09/2023;15;0,379;R
ES0021000004465414FF;27/09/2023;16;0,512;R
ES0021000004465414FF;27/09/2023;17;0,425;R
ES0021000004465414FF;27/09/2023;18;0,244;R
ES0021000004465414FF;27/09/2023;19;0,748;R
ES0021000004465414FF;27/09/2023;20;0,416;R
ES0021000004465414FF;27/09/2023;21;0,281;R
ES0021000004465414FF;27/09/2023;22;0,962;R
ES0021000004465414FF;27/09/2023;23;0,436;R
ES0021000004465414FF;27/09/2023;24;0,601;R
ES0021000004465414FF;28/09/2023;1;0,302;R
ES0021000004465414FF;28/09/2023;2;0,211;R
ES0021000004465414FF;28/09/2023;3;0,192;R
ES0021000004465414FF;28/09/2023;4;0,171;R
ES0021000004465414FF;28/09/2023;5;0,124;R
ES0021000004465414FF;28/09/2023;6;0,153;R
ES0021000004465414FF;28/09/2023;7;0,364;R
ES0021000004465414FF;28/09/2023;8;0,461;R
ES0021000004465414FF;28/09/2023;9;0,124;R
ES0021000004465414FF;28/09/2023;10;0,175;R
ES0021000004465414FF;28/09/2023;11;0,18;R
ES0021000004465414FF;28/09/2023;12;0,383;R
ES0021000004465414FF;28/09/2023;13;0,528;R
ES0021000004465414FF;28/09/2023;14;0,464;R
ES0021000004465414FF;28/09/2023;15;0,431;R
ES0021000004465414FF;28/09/2023;16;0,645;R
ES0021000004465414FF;28/09/2023;17;0,449;R
ES0021000004465414FF;28/09/2023;18;0,494;R
ES0021000004465414FF;28/09/2023;19;0,774;R
ES0021000004465414FF;28/09/2023;20;0,799;R
ES0021000004465414FF;28/09/2023;21;0,701;R
ES0021000004465414FF;28/09/2023;22;0,612;R
ES0021000004465414FF;28/09/2023;23;0,558;R
ES0021000004465414FF;28/09/2023;24;0,219;R
ES0021000004465414FF;29/09/2023;1;0,203;R
ES0021000004465414FF;29/09/2023;2;0,203;R
ES0021000004465414FF;29/09/2023;3;0,198;R
ES0021000004465414FF;29/09/2023;4;0,197;R
ES0021000004465414FF;29/09/2023;5;0,157;R
ES0021000004465414FF;29/09/2023;6;0,158;R
ES0021000004465414FF;29/09/2023;7;0,208;R
ES0021000004465414FF;29/09/2023;8;0,197;R
ES0021000004465414FF;29/09/2023;9;0,287;R
ES0021000004465414FF;29/09/2023;10;0,198;R
ES0021000004465414FF;29/09/2023;11;0,181;R
ES0021000004465414FF;29/09/2023;12;0,134;R
ES0021000004465414FF;29/09/2023;13;0,161;R
ES0021000004465414FF;29/09/2023;14;0,191;R
ES0021000004465414FF;29/09/2023;15;0,258;R
ES0021000004465414FF;29/09/2023;16;0,556;R
ES0021000004465414FF;29/09/2023;17;0,677;R
ES0021000004465414FF;29/09/2023;18;0,396;R
ES0021000004465414FF;29/09/2023;19;0,277;R
ES0021000004465414FF;29/09/2023;20;0,406;R
ES0021000004465414FF;29/09/2023;21;0,5;R
ES0021000004465414FF;29/09/2023;22;0,395;R
ES0021000004465414FF;29/09/2023;23;0,229;R
ES0021000004465414FF;29/09/2023;24;0,153;R
ES0021000004465414FF;30/09/2023;1;0,146;R
ES0021000004465414FF;30/09/2023;2;0,146;R
ES0021000004465414FF;30/09/2023;3;0,14;R
ES0021000004465414FF;30/09/2023;4;0,133;R
ES0021000004465414FF;30/09/2023;5;0,131;R
ES0021000004465414FF;30/09/2023;6;0,148;R
ES0021000004465414FF;30/09/2023;7;0,137;R
ES0021000004465414FF;30/09/2023;8;0,145;R
ES0021000004465414FF;30/09/2023;9;0,12;R
ES0021000004465414FF;30/09/2023;10;0,224;R
ES0021000004465414FF;30/09/2023;11;0,354;R
ES0021000004465414FF;30/09/2023;12;0,351;R
ES0021000004465414FF;30/09/2023;13;0,295;R
ES0021000004465414FF;30/09/2023;14;0,715;R
ES0021000004465414FF;30/09/2023;15;1,003;R
ES0021000004465414FF;30/09/2023;16;0,427;R
ES0021000004465414FF;30/09/2023;17;0,363;R
ES0021000004465414FF;30/09/2023;18;0,365;R
ES0021000004465414FF;30/09/2023;19;0,256;R
ES0021000004465414FF;30/09/2023;20;0,304;R
ES0021000004465414FF;30/09/2023;21;0,302;R
ES0021000004465414FF;30/09/2023;22;0,234;R
ES0021000004465414FF;30/09/2023;23;0,219;R
ES0021000004465414FF;30/09/2023;24;0,208;R
ES0021000004465414FF;01/10/2023;1;0,146;R
ES0021000004465414FF;01/10/2023;2;0,16;R
ES0021000004465414FF;01/10/2023;3;0,15;R
ES0021000004465414FF;01/10/2023;4;0,144;R
ES0021000004465414FF;01/10/2023;5;0,143;R
ES0021000004465414FF;01/10/2023;6;0,154;R
ES0021000004465414FF;01/10/2023;7;0,15;R
ES0021000004465414FF;01/10/2023;8;0,143;R
ES0021000004465414FF;01/10/2023;9;0,161;R
ES0021000004465414FF;01/10/2023;10;0,127;R
ES0021000004465414FF;01/10/2023;11;0,23;R
ES0021000004465414FF;01/10/2023;12;0,295;R
ES0021000004465414FF;01/10/2023;13;0,398;R
ES0021000004465414FF;01/10/2023;14;0,668;R
ES0021000004465414FF;01/10/2023;15;0,611;R
ES0021000004465414FF;01/10/2023;16;1,099;R
ES0021000004465414FF;01/10/2023;17;0,393;R
ES0021000004465414FF;01/10/2023;18;0,369;R
ES0021000004465414FF;01/10/2023;19;0,913;R
ES0021000004465414FF;01/10/2023;20;0,629;R
ES0021000004465414FF;01/10/2023;21;0,434;R
ES0021000004465414FF;01/10/2023;22;0,459;R
ES0021000004465414FF;01/10/2023;23;0,387;R
ES0021000004465414FF;01/10/2023;24;0,272;R
ES0021000004465414FF;02/10/2023;1;0,198;R
ES0021000004465414FF;02/10/2023;2;0,167;R
ES0021000004465414FF;02/10/2023;3;0,162;R
ES0021000004465414FF;02/10/2023;4;0,154;R
ES0021000004465414FF;02/10/2023;5;0,157;R
ES0021000004465414FF;02/10/2023;6;0,15;R
ES0021000004465414FF;02/10/2023;7;0,451;R
ES0021000004465414FF;02/10/2023;8;0,332;R
ES0021000004465414FF;02/10/2023;9;0,222;R
ES0021000004465414FF;02/10/2023;10;0,321;R
ES0021000004465414FF;02/10/2023;11;0,351;R
ES0021000004465414FF;02/10/2023;12;0,395;R
ES0021000004465414FF;02/10/2023;13;0,399;R
ES0021000004465414FF;02/10/2023;14;0,366;R
ES0021000004465414FF;02/10/2023;15;0,278;R
ES0021000004465414FF;02/10/2023;16;0,42;R
ES0021000004465414FF;02/10/2023;17;0,494;R
ES0021000004465414FF;02/10/2023;18;0,597;R
ES0021000004465414FF;02/10/2023;19;1,002;R
ES0021000004465414FF;02/10/2023;20;0,377;R
ES0021000004465414FF;02/10/2023;21;1,111;R
ES0021000004465414FF;02/10/2023;22;1,271;R
ES0021000004465414FF;02/10/2023;23;0,558;R
ES0021000004465414FF;02/10/2023;24;0,425;R
ES0021000004465414FF;03/10/2023;1;0,228;R
ES0021000004465414FF;03/10/2023;2;0,168;R
ES0021000004465414FF;03/10/2023;3;0,158;R
ES0021000004465414FF;03/10/2023;4;0,159;R
ES0021000004465414FF;03/10/2023;5;0,138;R
ES0021000004465414FF;03/10/2023;6;0,185;R
ES0021000004465414FF;03/10/2023;7;0,284;R
ES0021000004465414FF;03/10/2023;8;0,326;R
ES0021000004465414FF;03/10/2023;9;0,27;R
ES0021000004465414FF;03/10/2023;10;0,283;R
ES0021000004465414FF;03/10/2023;11;0,453;R
ES0021000004465414FF;03/10/2023;12;0,381;R
ES0021000004465414FF;03/10/2023;13;0,386;R
ES0021000004465414FF;03/10/2023;14;0,354;R
ES0021000004465414FF;03/10/2023;15;0,364;R
ES0021000004465414FF;03/10/2023;16;0,501;R
ES0021000004465414FF;03/10/2023;17;0,39;R
ES0021000004465414FF;03/10/2023;18;0,408;R
ES0021000004465414FF;03/10/2023;19;0,39;R
ES0021000004465414FF;03/10/2023;20;0,472;R
ES0021000004465414FF;03/10/2023;21;0,734;R
ES0021000004465414FF;03/10/2023;22;0,811;R
ES0021000004465414FF;03/10/2023;23;0,575;R
ES0021000004465414FF;03/10/2023;24;0,379;R
ES0021000004465414FF;04/10/2023;1;0,176;R
ES0021000004465414FF;04/10/2023;2;0,157;R
ES0021000004465414FF;04/10/2023;3;0,157;R
ES0021000004465414FF;04/10/2023;4;0,152;R
ES0021000004465414FF;04/10/2023;5;0,138;R
ES0021000004465414FF;04/10/2023;6;0,178;R
ES0021000004465414FF;04/10/2023;7;1,22;R
ES0021000004465414FF;04/10/2023;8;0,486;R
ES0021000004465414FF;04/10/2023;9;0,24;R
ES0021000004465414FF;04/10/2023;10;0,324;R
ES0021000004465414FF;04/10/2023;11;0,386;R
ES0021000004465414FF;04/10/2023;12;0,29;R
ES0021000004465414FF;04/10/2023;13;0,165;R
ES0021000004465414FF;04/10/2023;14;0,174;R
ES0021000004465414FF;04/10/2023;15;0,218;R
ES0021000004465414FF;04/10/2023;16;0,492;R
ES0021000004465414FF;04/10/2023;17;0,415;R
ES0021000004465414FF;04/10/2023;18;0,398;R
ES0021000004465414FF;04/10/2023;19;0,316;R
ES0021000004465414FF;04/10/2023;20;0,248;R
ES0021000004465414FF;04/10/2023;21;0,305;R
ES0021000004465414FF;04/10/2023;22;0,325;R
ES0021000004465414FF;04/10/2023;23;0,368;R
ES0021000004465414FF;04/10/2023;24;0,653;R
ES0021000004465414FF;05/10/2023;1;0,491;R
ES0021000004465414FF;05/10/2023;2;0,345;R
ES0021000004465414FF;05/10/2023;3;0,158;R
ES0021000004465414FF;05/10/2023;4;0,164;R
ES0021000004465414FF;05/10/2023;5;0,131;R
ES0021000004465414FF;05/10/2023;6;0,156;R
ES0021000004465414FF;05/10/2023;7;0,945;R
ES0021000004465414FF;05/10/2023;8;0,713;R
ES0021000004465414FF;05/10/2023;9;0,323;R
ES0021000004465414FF;05/10/2023;10;0,215;R
ES0021000004465414FF;05/10/2023;11;0,177;R
ES0021000004465414FF;05/10/2023;12;0,158;R
ES0021000004465414FF;05/10/2023;13;0,148;R
ES0021000004465414FF;05/10/2023;14;0,155;R
ES0021000004465414FF;05/10/2023;15;0,137;R
ES0021000004465414FF;05/10/2023;16;0,248;R
ES0021000004465414FF;05/10/2023;17;0,208;R
ES0021000004465414FF;05/10/2023;18;0,299;R
ES0021000004465414FF;05/10/2023;19;0,396;R
ES0021000004465414FF;05/10/2023;20;0,42;R
ES0021000004465414FF;05/10/2023;21;0,396;R
ES0021000004465414FF;05/10/2023;22;0,373;R
ES0021000004465414FF;05/10/2023;23;0,357;R
ES0021000004465414FF;05/10/2023;24;0,189;R
ES0021000004465414FF;06/10/2023;1;0,204;R
ES0021000004465414FF;06/10/2023;2;0,169;R
ES0021000004465414FF;06/10/2023;3;0,207;R
ES0021000004465414FF;06/10/2023;4;0,216;R
ES0021000004465414FF;06/10/2023;5;0,207;R
ES0021000004465414FF;06/10/2023;6;0,165;R
ES0021000004465414FF;06/10/2023;7;0,179;R
ES0021000004465414FF;06/10/2023;8;0,173;R
ES0021000004465414FF;06/10/2023;9;0,195;R
ES0021000004465414FF;06/10/2023;10;0,234;R
ES0021000004465414FF;06/10/2023;11;0,259;R
ES0021000004465414FF;06/10/2023;12;0,238;R
ES0021000004465414FF;06/10/2023;13;0,251;R
ES0021000004465414FF;06/10/2023;14;0,29;R
ES0021000004465414FF;06/10/2023;15;0,362;R
ES0021000004465414FF;06/10/2023;16;0,223;R
ES0021000004465414FF;06/10/2023;17;0,17;R
ES0021000004465414FF;06/10/2023;18;0,129;R
ES0021000004465414FF;06/10/2023;19;0,153;R
ES0021000004465414FF;06/10/2023;20;0,157;R
ES0021000004465414FF;06/10/2023;21;0,135;R
ES0021000004465414FF;06/10/2023;22;0,146;R
ES0021000004465414FF;06/10/2023;23;0,145;R
ES0021000004465414FF;06/10/2023;24;0,144;R
ES0021000004465414FF;07/10/2023;1;0,136;R
ES0021000004465414FF;07/10/2023;2;0,148;R
ES0021000004465414FF;07/10/2023;3;0,148;R
ES0021000004465414FF;07/10/2023;4;0,219;R
ES0021000004465414FF;07/10/2023;5;0,173;R
ES0021000004465414FF;07/10/2023;6;0,159;R
ES0021000004465414FF;07/10/2023;7;0,118;R
ES0021000004465414FF;07/10/2023;8;0,143;R
ES0021000004465414FF;07/10/2023;9;0,148;R
ES0021000004465414FF;07/10/2023;10;0,138;R
ES0021000004465414FF;07/10/2023;11;0,135;R
ES0021000004465414FF;07/10/2023;12;0,147;R
ES0021000004465414FF;07/10/2023;13;0,143;R
ES0021000004465414FF;07/10/2023;14;0,117;R
ES0021000004465414FF;07/10/2023;15;0,147;R
ES0021000004465414FF;07/10/2023;16;0,146;R
ES0021000004465414FF;07/10/2023;17;0,13;R
ES0021000004465414FF;07/10/2023;18;0,217;R
ES0021000004465414FF;07/10/2023;19;0,189;R
ES0021000004465414FF;07/10/2023;20;0,142;R
ES0021000004465414FF;07/10/2023;21;0,143;R
ES0021000004465414FF;07/10/2023;22;0,145;R
ES0021000004465414FF;07/10/2023;23;0,194;R
ES0021000004465414FF;07/10/2023;24;0,163;R
ES0021000004465414FF;08/10/2023;1;0,147;R
ES0021000004465414FF;08/10/2023;2;0,148;R
ES0021000004465414FF;08/10/2023;3;0,119;R
ES0021000004465414FF;08/10/2023;4;0,146;R
ES0021000004465414FF;08/10/2023;5;0,148;R
ES0021000004465414FF;08/10/2023;6;0,13;R
ES0021000004465414FF;08/10/2023;7;0,14;R
ES0021000004465414FF;08/10/2023;8;0,185;R
ES0021000004465414FF;08/10/2023;9;0,21;R
ES0021000004465414FF;08/10/2023;10;0,18;R
ES0021000004465414FF;08/10/2023;11;0,262;R
ES0021000004465414FF;08/10/2023;12;0,26;R
ES0021000004465414FF;08/10/2023;13;0,253;R
ES0021000004465414FF;08/10/2023;14;1,025;R
ES0021000004465414FF;08/10/2023;15;1,003;R
ES0021000004465414FF;08/10/2023;16;0,52;R
ES0021000004465414FF;08/10/2023;17;0,384;R
ES0021000004465414FF;08/10/2023;18;0,355;R
ES0021000004465414FF;08/10/2023;19;0,283;R
ES0021000004465414FF;08/10/2023;20;0,286;R
ES0021000004465414FF;08/10/2023;21;0,287;R
ES0021000004465414FF;08/10/2023;22;0,381;R
ES0021000004465414FF;08/10/2023;23;0,497;R
ES0021000004465414FF;08/10/2023;24;0,415;R
ES0021000004465414FF;09/10/2023;1;0,556;R
ES0021000004465414FF;09/10/2023;2;0,246;R
ES0021000004465414FF;09/10/2023;3;0,151;R
ES0021000004465414FF;09/10/2023;4;0,18;R
ES0021000004465414FF;09/10/2023;5;0,127;R
ES0021000004465414FF;09/10/2023;6;0,168;R
ES0021000004465414FF;09/10/2023;7;0,425;R
ES0021000004465414FF;09/10/2023;8;0,367;R
ES0021000004465414FF;09/10/2023;9;0,259;R
ES0021000004465414FF;09/10/2023;10;0,429;R
ES0021000004465414FF;09/10/2023;11;0,299;R
ES0021000004465414FF;09/10/2023;12;0,298;R
ES0021000004465414FF;09/10/2023;13;0,28;R
ES0021000004465414FF;09/10/2023;14;0,329;R
ES0021000004465414FF;09/10/2023;15;0,495;R
ES0021000004465414FF;09/10/2023;16;0,625;R
ES0021000004465414FF;09/10/2023;17;0,465;R
ES0021000004465414FF;09/10/2023;18;0,272;R
ES0021000004465414FF;09/10/2023;19;0,562;R
ES0021000004465414FF;09/10/2023;20;1,02;R
ES0021000004465414FF;09/10/2023;21;0,592;R
ES0021000004465414FF;09/10/2023;22;1,33;R
ES0021000004465414FF;09/10/2023;23;0,673;R
ES0021000004465414FF;09/10/2023;24;0,636;R
ES0021000004465414FF;10/10/2023;1;0,487;R
ES0021000004465414FF;10/10/2023;2;0,411;R
ES0021000004465414FF;10/10/2023;3;0,164;R
ES0021000004465414FF;10/10/2023;4;0,175;R
ES0021000004465414FF;10/10/2023;5;0,13;R
ES0021000004465414FF;10/10/2023;6;0,16;R
ES0021000004465414FF;10/10/2023;7;0,413;R
ES0021000004465414FF;10/10/2023;8;0,375;R
ES0021000004465414FF;10/10/2023;9;0,264;R
ES0021000004465414FF;10/10/2023;10;0,255;R
ES0021000004465414FF;10/10/2023;11;0,354;R
ES0021000004465414FF;10/10/2023;12;0,363;R
ES0021000004465414FF;10/10/2023;13;0,37;R
ES0021000004465414FF;10/10/2023;14;0,463;R
ES0021000004465414FF;10/10/2023;15;0,34;R
ES0021000004465414FF;10/10/2023;16;0,536;R
ES0021000004465414FF;10/10/2023;17;0,457;R
ES0021000004465414FF;10/10/2023;18;0,521;R
ES0021000004465414FF;10/10/2023;19;0,389;R
ES0021000004465414FF;10/10/2023;20;0,496;R
ES0021000004465414FF;10/10/2023;21;0,738;R
ES0021000004465414FF;10/10/2023;22;1,119;R
ES0021000004465414FF;10/10/2023;23;0,703;R
ES0021000004465414FF;10/10/2023;24;0,657;R
ES0021000004465414FF;11/10/2023;1;0,325;R
ES0021000004465414FF;11/10/2023;2;0,21;R
ES0021000004465414FF;11/10/2023;3;0,162;R
ES0021000004465414FF;11/10/2023;4;0,164;R
ES0021000004465414FF;11/10/2023;5;0,164;R
ES0021000004465414FF;11/10/2023;6;0,235;R
ES0021000004465414FF;11/10/2023;7;0,706;R
ES0021000004465414FF;11/10/2023;8;0,416;R
ES0021000004465414FF;11/10/2023;9;0,176;R
ES0021000004465414FF;11/10/2023;10;0,2;R
ES0021000004465414FF;11/10/2023;11;0,356;R
ES0021000004465414FF;11/10/2023;12;0,336;R
ES0021000004465414FF;11/10/2023;13;0,333;R
ES0021000004465414FF;11/10/2023;14;0,269;R
ES0021000004465414FF;11/10/2023;15;0,321;R
ES0021000004465414FF;11/10/2023;16;0,48;R
ES0021000004465414FF;11/10/2023;17;0,435;R
ES0021000004465414FF;11/10/2023;18;1,023;R
ES0021000004465414FF;11/10/2023;19;0,493;R
ES0021000004465414FF;11/10/2023;20;0,602;R
ES0021000004465414FF;11/10/2023;21;0,615;R
ES0021000004465414FF;11/10/2023;22;0,606;R
ES0021000004465414FF;11/10/2023;23;0,639;R
