P (kW);Time
0.0;2019-11-07 06:10:00
0.0030499999999999;2019-11-07 07:10:00
0.2840899999999999;2019-11-07 08:10:00
0.54169;2019-11-07 09:10:00
0.31975;2019-11-07 10:10:00
0.71399;2019-11-07 11:10:00
0.57873;2019-11-07 12:10:00
0.72012;2019-11-07 13:10:00
0.32819;2019-11-07 14:10:00
0.40235000000000004;2019-11-07 15:10:00
0.18161000000000002;2019-11-07 16:10:00
0.0;2019-11-07 17:10:00
0.0;2019-11-07 18:10:00
0.0;2019-11-07 19:10:00
0.0;2019-11-07 20:10:00
0.0;2019-11-07 21:10:00
0.0;2019-11-07 22:10:00
0.0;2019-11-07 23:10:00
0.0;2019-11-08 00:10:00
0.0;2019-11-08 01:10:00
0.0;2019-11-08 02:10:00
0.0;2019-11-08 03:10:00
0.0;2019-11-08 04:10:00
0.0;2019-11-08 05:10:00
0.0;2019-11-08 06:10:00
0.0022299999999999;2019-11-08 07:10:00
0.34097000000000005;2019-11-08 08:10:00
0.56925;2019-11-08 09:10:00
0.7254299999999999;2019-11-08 10:10:00
0.7762899999999999;2019-11-08 11:10:00
0.79514;2019-11-08 12:10:00
0.7319500000000001;2019-11-08 13:10:00
0.54004;2019-11-08 14:10:00
0.43154000000000003;2019-11-08 15:10:00
0.2113499999999999;2019-11-08 16:10:00
0.0;2019-11-08 17:10:00
0.0;2019-11-08 18:10:00
0.0;2019-11-08 19:10:00
0.0;2019-11-08 20:10:00
0.0;2019-11-08 21:10:00
0.0;2019-11-08 22:10:00
0.0;2019-11-08 23:10:00
0.0;2019-11-09 00:10:00
0.0;2019-11-09 01:10:00
0.0;2019-11-09 02:10:00
0.0;2019-11-09 03:10:00
0.0;2019-11-09 04:10:00
0.0;2019-11-09 05:10:00
0.0;2019-11-09 06:10:00
0.0;2019-11-09 07:10:00
0.33215;2019-11-09 08:10:00
0.512;2019-11-09 09:10:00
0.10905;2019-11-09 10:10:00
0.3286;2019-11-09 11:10:00
0.5670599999999999;2019-11-09 12:10:00
0.27424;2019-11-09 13:10:00
0.11535;2019-11-09 14:10:00
0.07822;2019-11-09 15:10:00
0.06336;2019-11-09 16:10:00
0.0;2019-11-09 17:10:00
0.0;2019-11-09 18:10:00
0.0;2019-11-09 19:10:00
0.0;2019-11-09 20:10:00
0.0;2019-11-09 21:10:00
0.0;2019-11-09 22:10:00
0.0;2019-11-09 23:10:00
0.0;2019-11-10 00:10:00
0.0;2019-11-10 01:10:00
0.0;2019-11-10 02:10:00
0.0;2019-11-10 03:10:00
0.0;2019-11-10 04:10:00
0.0;2019-11-10 05:10:00
0.0;2019-11-10 06:10:00
0.0;2019-11-10 07:10:00
0.3142799999999999;2019-11-10 08:10:00
0.20206;2019-11-10 09:10:00
0.58886;2019-11-10 10:10:00
0.7109500000000001;2019-11-10 11:10:00
0.27641000000000004;2019-11-10 12:10:00
0.66072;2019-11-10 13:10:00
0.15943;2019-11-10 14:10:00
0.47613;2019-11-10 15:10:00
0.09359999999999992;2019-11-10 16:10:00
0.0;2019-11-10 17:10:00
0.0;2019-11-10 18:10:00
0.0;2019-11-10 19:10:00
0.0;2019-11-10 20:10:00
0.0;2019-11-10 21:10:00
0.0;2019-11-10 22:10:00
0.0;2019-11-10 23:10:00
0.0;2019-11-11 00:10:00
0.0;2019-11-11 01:10:00
0.0;2019-11-11 02:10:00
0.0;2019-11-11 03:10:00
0.0;2019-11-11 04:10:00
0.0;2019-11-11 05:10:00
0.0;2019-11-11 06:10:00
0.0;2019-11-11 07:10:00
0.03911;2019-11-11 08:10:00
0.12087;2019-11-11 09:10:00
0.23921;2019-11-11 10:10:00
0.1122399999999999;2019-11-11 11:10:00
0.56378;2019-11-11 12:10:00
0.52299;2019-11-11 13:10:00
0.0;2019-11-11 14:10:00
0.20857;2019-11-11 15:10:00
0.11612;2019-11-11 16:10:00
0.0;2019-11-11 17:10:00
0.0;2019-11-11 18:10:00
0.0;2019-11-11 19:10:00
0.0;2019-11-11 20:10:00
0.0;2019-11-11 21:10:00
0.0;2019-11-11 22:10:00
0.0;2019-11-11 23:10:00
0.0;2019-11-12 00:10:00
0.0;2019-11-12 01:10:00
0.0;2019-11-12 02:10:00
0.0;2019-11-12 03:10:00
0.0;2019-11-12 04:10:00
0.0;2019-11-12 05:10:00
0.0;2019-11-12 06:10:00
0.0;2019-11-12 07:10:00
0.32512;2019-11-12 08:10:00
0.37943;2019-11-12 09:10:00
0.68562;2019-11-12 10:10:00
0.7871900000000001;2019-11-12 11:10:00
0.71582;2019-11-12 12:10:00
0.6925399999999999;2019-11-12 13:10:00
0.0854;2019-11-12 14:10:00
0.12783;2019-11-12 15:10:00
0.1562899999999999;2019-11-12 16:10:00
0.0;2019-11-12 17:10:00
0.0;2019-11-12 18:10:00
0.0;2019-11-12 19:10:00
0.0;2019-11-12 20:10:00
0.0;2019-11-12 21:10:00
0.0;2019-11-12 22:10:00
0.0;2019-11-12 23:10:00
0.0;2019-11-13 00:10:00
0.0;2019-11-13 01:10:00
0.0;2019-11-13 02:10:00
0.0;2019-11-13 03:10:00
0.0;2019-11-13 04:10:00
0.0;2019-11-13 05:10:00
0.0;2019-11-13 06:10:00
0.0;2019-11-13 07:10:00
0.34592;2019-11-13 08:10:00
0.44295;2019-11-13 09:10:00
0.5438500000000001;2019-11-13 10:10:00
0.65377;2019-11-13 11:10:00
0.76534;2019-11-13 12:10:00
0.6859700000000001;2019-11-13 13:10:00
0.33942;2019-11-13 14:10:00
0.39146;2019-11-13 15:10:00
0.19634000000000001;2019-11-13 16:10:00
0.0;2019-11-13 17:10:00
0.0;2019-11-13 18:10:00
0.0;2019-11-13 19:10:00
0.0;2019-11-13 20:10:00
0.0;2019-11-13 21:10:00
0.0;2019-11-13 22:10:00
0.0;2019-11-13 23:10:00
0.0;2019-11-14 00:10:00
0.0;2019-11-14 01:10:00
0.0;2019-11-14 02:10:00
0.0;2019-11-14 03:10:00
0.0;2019-11-14 04:10:00
0.0;2019-11-14 05:10:00
0.0;2019-11-14 06:10:00
0.0;2019-11-14 07:10:00
0.15844;2019-11-14 08:10:00
0.06475;2019-11-14 09:10:00
0.59611;2019-11-14 10:10:00
0.7804099999999999;2019-11-14 11:10:00
0.79755;2019-11-14 12:10:00
0.75398;2019-11-14 13:10:00
0.42422000000000004;2019-11-14 14:10:00
0.14759;2019-11-14 15:10:00
0.0470499999999999;2019-11-14 16:10:00
0.0;2019-11-14 17:10:00
0.0;2019-11-14 18:10:00
0.0;2019-11-14 19:10:00
0.0;2019-11-14 20:10:00
0.0;2019-11-14 21:10:00
0.0;2019-11-14 22:10:00
0.0;2019-11-14 23:10:00
0.0;2019-11-15 00:10:00
0.0;2019-11-15 01:10:00
0.0;2019-11-15 02:10:00
0.0;2019-11-15 03:10:00
0.0;2019-11-15 04:10:00
0.0;2019-11-15 05:10:00
0.0;2019-11-15 06:10:00
0.0;2019-11-15 07:10:00
0.15665;2019-11-15 08:10:00
0.09724;2019-11-15 09:10:00
0.60582;2019-11-15 10:10:00
0.70996;2019-11-15 11:10:00
0.51122;2019-11-15 12:10:00
0.60764;2019-11-15 13:10:00
0.57559;2019-11-15 14:10:00
0.36249000000000003;2019-11-15 15:10:00
0.1148199999999999;2019-11-15 16:10:00
0.0;2019-11-15 17:10:00
0.0;2019-11-15 18:10:00
0.0;2019-11-15 19:10:00
0.0;2019-11-15 20:10:00
0.0;2019-11-15 21:10:00
0.0;2019-11-15 22:10:00
0.0;2019-11-15 23:10:00
0.0;2019-11-16 00:10:00
0.0;2019-11-16 01:10:00
0.0;2019-11-16 02:10:00
0.0;2019-11-16 03:10:00
0.0;2019-11-16 04:10:00
0.0;2019-11-16 05:10:00
0.0;2019-11-16 06:10:00
0.0;2019-11-16 07:10:00
0.33112;2019-11-16 08:10:00
0.5494600000000001;2019-11-16 09:10:00
0.69492;2019-11-16 10:10:00
0.7557;2019-11-16 11:10:00
0.79059;2019-11-16 12:10:00
0.7161799999999999;2019-11-16 13:10:00
0.5013500000000001;2019-11-16 14:10:00
0.4097099999999999;2019-11-16 15:10:00
0.0583;2019-11-16 16:10:00
0.0;2019-11-16 17:10:00
0.0;2019-11-16 18:10:00
0.0;2019-11-16 19:10:00
0.0;2019-11-16 20:10:00
0.0;2019-11-16 21:10:00
0.0;2019-11-16 22:10:00
0.0;2019-11-16 23:10:00
0.0;2019-11-17 00:10:00
0.0;2019-11-17 01:10:00
0.0;2019-11-17 02:10:00
0.0;2019-11-17 03:10:00
0.0;2019-11-17 04:10:00
0.0;2019-11-17 05:10:00
0.0;2019-11-17 06:10:00
0.0;2019-11-17 07:10:00
0.05465;2019-11-17 08:10:00
0.12866;2019-11-17 09:10:00
0.1366;2019-11-17 10:10:00
0.19252;2019-11-17 11:10:00
0.31622;2019-11-17 12:10:00
0.0785699999999999;2019-11-17 13:10:00
0.1243799999999999;2019-11-17 14:10:00
0.11609;2019-11-17 15:10:00
0.054090000000000006;2019-11-17 16:10:00
0.0;2019-11-17 17:10:00
0.0;2019-11-17 18:10:00
0.0;2019-11-17 19:10:00
0.0;2019-11-17 20:10:00
0.0;2019-11-17 21:10:00
0.0;2019-11-17 22:10:00
0.0;2019-11-17 23:10:00
0.0;2019-11-18 00:10:00
0.0;2019-11-18 01:10:00
0.0;2019-11-18 02:10:00
0.0;2019-11-18 03:10:00
0.0;2019-11-18 04:10:00
0.0;2019-11-18 05:10:00
0.0;2019-11-18 06:10:00
0.0;2019-11-18 07:10:00
0.31661;2019-11-18 08:10:00
0.55375;2019-11-18 09:10:00
0.70969;2019-11-18 10:10:00
0.50977;2019-11-18 11:10:00
0.5468500000000001;2019-11-18 12:10:00
0.4607699999999999;2019-11-18 13:10:00
0.30163;2019-11-18 14:10:00
0.10626000000000001;2019-11-18 15:10:00
0.06427;2019-11-18 16:10:00
0.0;2019-11-18 17:10:00
0.0;2019-11-18 18:10:00
0.0;2019-11-18 19:10:00
0.0;2019-11-18 20:10:00
0.0;2019-11-18 21:10:00
0.0;2019-11-18 22:10:00
0.0;2019-11-18 23:10:00
0.0;2019-11-19 00:10:00
0.0;2019-11-19 01:10:00
0.0;2019-11-19 02:10:00
0.0;2019-11-19 03:10:00
0.0;2019-11-19 04:10:00
0.0;2019-11-19 05:10:00
0.0;2019-11-19 06:10:00
0.0;2019-11-19 07:10:00
0.1503199999999999;2019-11-19 08:10:00
0.48356;2019-11-19 09:10:00
0.6396799999999999;2019-11-19 10:10:00
0.7167100000000001;2019-11-19 11:10:00
0.65361;2019-11-19 12:10:00
0.56933;2019-11-19 13:10:00
0.42418;2019-11-19 14:10:00
0.14518;2019-11-19 15:10:00
0.09959;2019-11-19 16:10:00
0.0;2019-11-19 17:10:00
0.0;2019-11-19 18:10:00
0.0;2019-11-19 19:10:00
0.0;2019-11-19 20:10:00
0.0;2019-11-19 21:10:00
0.0;2019-11-19 22:10:00
0.0;2019-11-19 23:10:00
0.0;2019-11-20 00:10:00
0.0;2019-11-20 01:10:00
0.0;2019-11-20 02:10:00
0.0;2019-11-20 03:10:00
0.0;2019-11-20 04:10:00
0.0;2019-11-20 05:10:00
0.0;2019-11-20 06:10:00
0.0;2019-11-20 07:10:00
0.0396;2019-11-20 08:10:00
0.1190799999999999;2019-11-20 09:10:00
0.27972;2019-11-20 10:10:00
0.40184;2019-11-20 11:10:00
0.1753;2019-11-20 12:10:00
0.11256999999999992;2019-11-20 13:10:00
0.13638;2019-11-20 14:10:00
0.08245;2019-11-20 15:10:00
0.0536199999999999;2019-11-20 16:10:00
0.0;2019-11-20 17:10:00
0.0;2019-11-20 18:10:00
0.0;2019-11-20 19:10:00
0.0;2019-11-20 20:10:00
0.0;2019-11-20 21:10:00
0.0;2019-11-20 22:10:00
0.0;2019-11-20 23:10:00
0.0;2019-11-21 00:10:00
0.0;2019-11-21 01:10:00
0.0;2019-11-21 02:10:00
0.0;2019-11-21 03:10:00
0.0;2019-11-21 04:10:00
0.0;2019-11-21 05:10:00
0.0;2019-11-21 06:10:00
0.0;2019-11-21 07:10:00
0.0595399999999999;2019-11-21 08:10:00
0.07816;2019-11-21 09:10:00
0.1664;2019-11-21 10:10:00
0.05803;2019-11-21 11:10:00
0.12596;2019-11-21 12:10:00
0.4251399999999999;2019-11-21 13:10:00
0.2758;2019-11-21 14:10:00
0.1308899999999999;2019-11-21 15:10:00
0.07112;2019-11-21 16:10:00
0.0;2019-11-21 17:10:00
0.0;2019-11-21 18:10:00
0.0;2019-11-21 19:10:00
0.0;2019-11-21 20:10:00
0.0;2019-11-21 21:10:00
0.0;2019-11-21 22:10:00
0.0;2019-11-21 23:10:00
0.0;2019-11-22 00:10:00
0.0;2019-11-22 01:10:00
0.0;2019-11-22 02:10:00
0.0;2019-11-22 03:10:00
0.0;2019-11-22 04:10:00
0.0;2019-11-22 05:10:00
0.0;2019-11-22 06:10:00
0.0;2019-11-22 07:10:00
0.0296;2019-11-22 08:10:00
0.20768;2019-11-22 09:10:00
0.1555699999999999;2019-11-22 10:10:00
0.10151;2019-11-22 11:10:00
0.0397299999999999;2019-11-22 12:10:00
0.09874;2019-11-22 13:10:00
0.1803199999999999;2019-11-22 14:10:00
0.1102699999999999;2019-11-22 15:10:00
0.09570999999999992;2019-11-22 16:10:00
0.0;2019-11-22 17:10:00
0.0;2019-11-22 18:10:00
0.0;2019-11-22 19:10:00
0.0;2019-11-22 20:10:00
0.0;2019-11-22 21:10:00
0.0;2019-11-22 22:10:00
0.0;2019-11-22 23:10:00
0.0;2019-11-23 00:10:00
0.0;2019-11-23 01:10:00
0.0;2019-11-23 02:10:00
0.0;2019-11-23 03:10:00
0.0;2019-11-23 04:10:00
0.0;2019-11-23 05:10:00
0.0;2019-11-23 06:10:00
0.0;2019-11-23 07:10:00
0.23493;2019-11-23 08:10:00
0.57289;2019-11-23 09:10:00
0.7148300000000001;2019-11-23 10:10:00
0.71386;2019-11-23 11:10:00
0.51981;2019-11-23 12:10:00
0.41232;2019-11-23 13:10:00
0.39357;2019-11-23 14:10:00
0.08519;2019-11-23 15:10:00
0.10117;2019-11-23 16:10:00
0.0;2019-11-23 17:10:00
0.0;2019-11-23 18:10:00
0.0;2019-11-23 19:10:00
0.0;2019-11-23 20:10:00
0.0;2019-11-23 21:10:00
0.0;2019-11-23 22:10:00
0.0;2019-11-23 23:10:00
0.0;2019-11-24 00:10:00
0.0;2019-11-24 01:10:00
0.0;2019-11-24 02:10:00
0.0;2019-11-24 03:10:00
0.0;2019-11-24 04:10:00
0.0;2019-11-24 05:10:00
0.0;2019-11-24 06:10:00
0.0;2019-11-24 07:10:00
0.15245;2019-11-24 08:10:00
0.40941000000000005;2019-11-24 09:10:00
0.48719;2019-11-24 10:10:00
0.69397;2019-11-24 11:10:00
0.36405;2019-11-24 12:10:00
0.6104299999999999;2019-11-24 13:10:00
0.5777100000000001;2019-11-24 14:10:00
0.31909;2019-11-24 15:10:00
0.1139599999999999;2019-11-24 16:10:00
0.0;2019-11-24 17:10:00
0.0;2019-11-24 18:10:00
0.0;2019-11-24 19:10:00
0.0;2019-11-24 20:10:00
0.0;2019-11-24 21:10:00
0.0;2019-11-24 22:10:00
0.0;2019-11-24 23:10:00
0.0;2019-11-25 00:10:00
0.0;2019-11-25 01:10:00
0.0;2019-11-25 02:10:00
0.0;2019-11-25 03:10:00
0.0;2019-11-25 04:10:00
0.0;2019-11-25 05:10:00
0.0;2019-11-25 06:10:00
0.0;2019-11-25 07:10:00
0.13013;2019-11-25 08:10:00
0.33916;2019-11-25 09:10:00
0.5902000000000001;2019-11-25 10:10:00
0.76058;2019-11-25 11:10:00
0.70238;2019-11-25 12:10:00
0.6040599999999999;2019-11-25 13:10:00
0.4499599999999999;2019-11-25 14:10:00
0.15146;2019-11-25 15:10:00
0.0385499999999999;2019-11-25 16:10:00
0.0;2019-11-25 17:10:00
0.0;2019-11-25 18:10:00
0.0;2019-11-25 19:10:00
0.0;2019-11-25 20:10:00
0.0;2019-11-25 21:10:00
0.0;2019-11-25 22:10:00
0.0;2019-11-25 23:10:00
0.0;2019-11-26 00:10:00
0.0;2019-11-26 01:10:00
0.0;2019-11-26 02:10:00
0.0;2019-11-26 03:10:00
0.0;2019-11-26 04:10:00
0.0;2019-11-26 05:10:00
0.0;2019-11-26 06:10:00
0.0;2019-11-26 07:10:00
0.00806;2019-11-26 08:10:00
0.02844;2019-11-26 09:10:00
0.01568;2019-11-26 10:10:00
0.0407999999999999;2019-11-26 11:10:00
0.08093;2019-11-26 12:10:00
0.01955;2019-11-26 13:10:00
0.0367;2019-11-26 14:10:00
0.00667;2019-11-26 15:10:00
0.04501;2019-11-26 16:10:00
0.0;2019-11-26 17:10:00
0.0;2019-11-26 18:10:00
0.0;2019-11-26 19:10:00
0.0;2019-11-26 20:10:00
0.0;2019-11-26 21:10:00
0.0;2019-11-26 22:10:00
0.0;2019-11-26 23:10:00
0.0;2019-11-27 00:10:00
0.0;2019-11-27 01:10:00
0.0;2019-11-27 02:10:00
0.0;2019-11-27 03:10:00
0.0;2019-11-27 04:10:00
0.0;2019-11-27 05:10:00
0.0;2019-11-27 06:10:00
0.0;2019-11-27 07:10:00
0.056100000000000004;2019-11-27 08:10:00
0.29158;2019-11-27 09:10:00
0.61717;2019-11-27 10:10:00
0.63593;2019-11-27 11:10:00
0.76786;2019-11-27 12:10:00
0.6531699999999999;2019-11-27 13:10:00
0.5589700000000001;2019-11-27 14:10:00
0.29449;2019-11-27 15:10:00
0.06389;2019-11-27 16:10:00
0.0;2019-11-27 17:10:00
0.0;2019-11-27 18:10:00
0.0;2019-11-27 19:10:00
0.0;2019-11-27 20:10:00
0.0;2019-11-27 21:10:00
0.0;2019-11-27 22:10:00
0.0;2019-11-27 23:10:00
0.0;2019-11-28 00:10:00
0.0;2019-11-28 01:10:00
0.0;2019-11-28 02:10:00
0.0;2019-11-28 03:10:00
0.0;2019-11-28 04:10:00
0.0;2019-11-28 05:10:00
0.0;2019-11-28 06:10:00
0.0;2019-11-28 07:10:00
0.08995;2019-11-28 08:10:00
0.32267;2019-11-28 09:10:00
0.19659000000000001;2019-11-28 10:10:00
0.1568;2019-11-28 11:10:00
0.12532;2019-11-28 12:10:00
0.11709;2019-11-28 13:10:00
0.03619;2019-11-28 14:10:00
0.27825;2019-11-28 15:10:00
0.00733;2019-11-28 16:10:00
0.0;2019-11-28 17:10:00
0.0;2019-11-28 18:10:00
0.0;2019-11-28 19:10:00
0.0;2019-11-28 20:10:00
0.0;2019-11-28 21:10:00
0.0;2019-11-28 22:10:00
0.0;2019-11-28 23:10:00
0.0;2019-11-29 00:10:00
0.0;2019-11-29 01:10:00
0.0;2019-11-29 02:10:00
0.0;2019-11-29 03:10:00
0.0;2019-11-29 04:10:00
0.0;2019-11-29 05:10:00
0.0;2019-11-29 06:10:00
0.0;2019-11-29 07:10:00
0.00917;2019-11-29 08:10:00
0.12364;2019-11-29 09:10:00
0.15944;2019-11-29 10:10:00
0.15489;2019-11-29 11:10:00
0.2169799999999999;2019-11-29 12:10:00
0.24581;2019-11-29 13:10:00
0.06325;2019-11-29 14:10:00
0.12231;2019-11-29 15:10:00
0.0;2019-11-29 16:10:00
0.0;2019-11-29 17:10:00
0.0;2019-11-29 18:10:00
0.0;2019-11-29 19:10:00
0.0;2019-11-29 20:10:00
0.0;2019-11-29 21:10:00
0.0;2019-11-29 22:10:00
0.0;2019-11-29 23:10:00
0.0;2019-11-30 00:10:00
0.0;2019-11-30 01:10:00
0.0;2019-11-30 02:10:00
0.0;2019-11-30 03:10:00
0.0;2019-11-30 04:10:00
0.0;2019-11-30 05:10:00
0.0;2019-11-30 06:10:00
0.0;2019-11-30 07:10:00
0.02026;2019-11-30 08:10:00
0.08652;2019-11-30 09:10:00
0.15294;2019-11-30 10:10:00
0.2181699999999999;2019-11-30 11:10:00
0.17663;2019-11-30 12:10:00
0.22918;2019-11-30 13:10:00
0.27905;2019-11-30 14:10:00
0.13153;2019-11-30 15:10:00
0.019510000000000003;2019-11-30 16:10:00
0.0;2019-11-30 17:10:00
0.0;2019-11-30 18:10:00
0.0;2019-11-30 19:10:00
0.0;2019-11-30 20:10:00
0.0;2019-11-30 21:10:00
0.0;2019-11-30 22:10:00
0.0;2019-11-30 23:10:00
0.0;2019-12-01 00:10:00
0.0;2019-12-01 01:10:00
0.0;2019-12-01 02:10:00
0.0;2019-12-01 03:10:00
0.0;2019-12-01 04:10:00
0.0;2019-12-01 05:10:00
0.0;2019-12-01 06:10:00
0.0;2019-12-01 07:10:00
0.00114;2019-12-01 08:10:00
0.02376;2019-12-01 09:10:00
0.13225;2019-12-01 10:10:00
0.06024;2019-12-01 11:10:00
0.057030000000000004;2019-12-01 12:10:00
0.08469;2019-12-01 13:10:00
0.0662099999999999;2019-12-01 14:10:00
0.06793;2019-12-01 15:10:00
0.045200000000000004;2019-12-01 16:10:00
0.0;2019-12-01 17:10:00
0.0;2019-12-01 18:10:00
0.0;2019-12-01 19:10:00
0.0;2019-12-01 20:10:00
0.0;2019-12-01 21:10:00
0.0;2019-12-01 22:10:00
0.0;2019-12-01 23:10:00
0.0;2019-12-02 00:10:00
0.0;2019-12-02 01:10:00
0.0;2019-12-02 02:10:00
0.0;2019-12-02 03:10:00
0.0;2019-12-02 04:10:00
0.0;2019-12-02 05:10:00
0.0;2019-12-02 06:10:00
0.0;2019-12-02 07:10:00
0.30556;2019-12-02 08:10:00
0.53134;2019-12-02 09:10:00
0.34113;2019-12-02 10:10:00
0.7685;2019-12-02 11:10:00
0.77176;2019-12-02 12:10:00
0.71162;2019-12-02 13:10:00
0.61162;2019-12-02 14:10:00
0.0813499999999999;2019-12-02 15:10:00
0.06981;2019-12-02 16:10:00
0.0;2019-12-02 17:10:00
0.0;2019-12-02 18:10:00
0.0;2019-12-02 19:10:00
0.0;2019-12-02 20:10:00
0.0;2019-12-02 21:10:00
0.0;2019-12-02 22:10:00
0.0;2019-12-02 23:10:00
0.0;2019-12-03 00:10:00
0.0;2019-12-03 01:10:00
0.0;2019-12-03 02:10:00
0.0;2019-12-03 03:10:00
0.0;2019-12-03 04:10:00
0.0;2019-12-03 05:10:00
0.0;2019-12-03 06:10:00
0.0;2019-12-03 07:10:00
0.21402000000000002;2019-12-03 08:10:00
0.48422000000000004;2019-12-03 09:10:00
0.6499199999999999;2019-12-03 10:10:00
0.65539;2019-12-03 11:10:00
0.74891;2019-12-03 12:10:00
0.6849400000000001;2019-12-03 13:10:00
0.60613;2019-12-03 14:10:00
0.3144599999999999;2019-12-03 15:10:00
0.03244;2019-12-03 16:10:00
0.0;2019-12-03 17:10:00
0.0;2019-12-03 18:10:00
0.0;2019-12-03 19:10:00
0.0;2019-12-03 20:10:00
0.0;2019-12-03 21:10:00
0.0;2019-12-03 22:10:00
0.0;2019-12-03 23:10:00
0.0;2019-12-04 00:10:00
0.0;2019-12-04 01:10:00
0.0;2019-12-04 02:10:00
0.0;2019-12-04 03:10:00
0.0;2019-12-04 04:10:00
0.0;2019-12-04 05:10:00
0.0;2019-12-04 06:10:00
0.0;2019-12-04 07:10:00
0.01977;2019-12-04 08:10:00
0.05908;2019-12-04 09:10:00
0.10439;2019-12-04 10:10:00
0.07307;2019-12-04 11:10:00
0.58268;2019-12-04 12:10:00
0.0839;2019-12-04 13:10:00
0.06112;2019-12-04 14:10:00
0.0322299999999999;2019-12-04 15:10:00
0.01877;2019-12-04 16:10:00
0.0;2019-12-04 17:10:00
0.0;2019-12-04 18:10:00
0.0;2019-12-04 19:10:00
0.0;2019-12-04 20:10:00
0.0;2019-12-04 21:10:00
0.0;2019-12-04 22:10:00
0.0;2019-12-04 23:10:00
0.0;2019-12-05 00:10:00
0.0;2019-12-05 01:10:00
0.0;2019-12-05 02:10:00
0.0;2019-12-05 03:10:00
0.0;2019-12-05 04:10:00
0.0;2019-12-05 05:10:00
0.0;2019-12-05 06:10:00
0.0;2019-12-05 07:10:00
0.019710000000000002;2019-12-05 08:10:00
0.20745;2019-12-05 09:10:00
0.60338;2019-12-05 10:10:00
0.6247;2019-12-05 11:10:00
0.6454099999999999;2019-12-05 12:10:00
0.62585;2019-12-05 13:10:00
0.38249;2019-12-05 14:10:00
0.27825;2019-12-05 15:10:00
0.0554399999999999;2019-12-05 16:10:00
0.0;2019-12-05 17:10:00
0.0;2019-12-05 18:10:00
0.0;2019-12-05 19:10:00
0.0;2019-12-05 20:10:00
0.0;2019-12-05 21:10:00
0.0;2019-12-05 22:10:00
0.0;2019-12-05 23:10:00
0.0;2019-12-06 00:10:00
0.0;2019-12-06 01:10:00
0.0;2019-12-06 02:10:00
0.0;2019-12-06 03:10:00
0.0;2019-12-06 04:10:00
0.0;2019-12-06 05:10:00
0.0;2019-12-06 06:10:00
0.0;2019-12-06 07:10:00
0.13988;2019-12-06 08:10:00
0.13458999999999996;2019-12-06 09:10:00
0.27411;2019-12-06 10:10:00
0.6930700000000001;2019-12-06 11:10:00
0.73053;2019-12-06 12:10:00
0.67776;2019-12-06 13:10:00
0.54691;2019-12-06 14:10:00
0.22146000000000002;2019-12-06 15:10:00
0.09851;2019-12-06 16:10:00
0.0;2019-12-06 17:10:00
0.0;2019-12-06 18:10:00
0.0;2019-12-06 19:10:00
0.0;2019-12-06 20:10:00
0.0;2019-12-06 21:10:00
0.0;2019-12-06 22:10:00
0.0;2019-12-06 23:10:00
0.0;2019-12-07 00:10:00
0.0;2019-12-07 01:10:00
0.0;2019-12-07 02:10:00
0.0;2019-12-07 03:10:00
0.0;2019-12-07 04:10:00
0.0;2019-12-07 05:10:00
0.0;2019-12-07 06:10:00
0.0;2019-12-07 07:10:00
0.19385;2019-12-07 08:10:00
0.46799;2019-12-07 09:10:00
0.63129;2019-12-07 10:10:00
0.70217;2019-12-07 11:10:00
0.70835;2019-12-07 12:10:00
0.6865;2019-12-07 13:10:00
0.59361;2019-12-07 14:10:00
0.3128399999999999;2019-12-07 15:10:00
0.11239;2019-12-07 16:10:00
0.0;2019-12-07 17:10:00
0.0;2019-12-07 18:10:00
0.0;2019-12-07 19:10:00
0.0;2019-12-07 20:10:00
0.0;2019-12-07 21:10:00
0.0;2019-12-07 22:10:00
0.0;2019-12-07 23:10:00
0.0;2019-12-08 00:10:00
0.0;2019-12-08 01:10:00
0.0;2019-12-08 02:10:00
0.0;2019-12-08 03:10:00
0.0;2019-12-08 04:10:00
0.0;2019-12-08 05:10:00
0.0;2019-12-08 06:10:00
0.0;2019-12-08 07:10:00
0.030350000000000002;2019-12-08 08:10:00
0.05583;2019-12-08 09:10:00
0.04254;2019-12-08 10:10:00
0.05088;2019-12-08 11:10:00
0.07337;2019-12-08 12:10:00
0.04272;2019-12-08 13:10:00
0.08209000000000001;2019-12-08 14:10:00
0.0356799999999999;2019-12-08 15:10:00
0.0080299999999999;2019-12-08 16:10:00
0.0;2019-12-08 17:10:00
0.0;2019-12-08 18:10:00
0.0;2019-12-08 19:10:00
0.0;2019-12-08 20:10:00
0.0;2019-12-08 21:10:00
0.0;2019-12-08 22:10:00
0.0;2019-12-08 23:10:00
0.0;2019-12-09 00:10:00
0.0;2019-12-09 01:10:00
0.0;2019-12-09 02:10:00
0.0;2019-12-09 03:10:00
0.0;2019-12-09 04:10:00
0.0;2019-12-09 05:10:00
0.0;2019-12-09 06:10:00
0.0;2019-12-09 07:10:00
0.00416;2019-12-09 08:10:00
0.21137;2019-12-09 09:10:00
0.3312;2019-12-09 10:10:00
0.7689900000000001;2019-12-09 11:10:00
0.74358;2019-12-09 12:10:00
0.6567799999999999;2019-12-09 13:10:00
0.13896;2019-12-09 14:10:00
0.0067199999999999;2019-12-09 15:10:00
0.00853;2019-12-09 16:10:00
0.0;2019-12-09 17:10:00
0.0;2019-12-09 18:10:00
0.0;2019-12-09 19:10:00
0.0;2019-12-09 20:10:00
