month;day;hour;P (kW);Consumo (kWh);PVPC (kWh)
8;5;8;0.36585;0.05;0.31971
8;5;9;0.5187200000000001;1.098;0.30265
8;5;9;0.5354800000000001;1.098;0.30265
8;5;9;0.52059;1.098;0.30265
8;5;9;0.5187200000000001;0.123;0.30265
8;5;9;0.5354800000000001;0.123;0.30265
8;5;9;0.52059;0.123;0.30265
8;5;9;0.5187200000000001;0.049;0.30265
8;5;9;0.5354800000000001;0.049;0.30265
8;5;9;0.52059;0.049;0.30265
8;5;10;0.6276799999999999;0.418;0.32808
8;5;10;0.66153;0.418;0.32808
8;5;10;0.6325;0.418;0.32808
8;5;10;0.6276799999999999;0.158;0.32808
8;5;10;0.66153;0.158;0.32808
8;5;10;0.6325;0.158;0.32808
8;5;10;0.6276799999999999;0.05;0.32808
8;5;10;0.66153;0.05;0.32808
8;5;10;0.6325;0.05;0.32808
8;5;11;0.68047;0.999;0.32268
8;5;11;0.72335;0.999;0.32268
8;5;11;0.68149;0.999;0.32268
8;5;11;0.68047;0.157;0.32268
8;5;11;0.72335;0.157;0.32268
8;5;11;0.68149;0.157;0.32268
8;5;11;0.68047;0.047;0.32268
8;5;11;0.72335;0.047;0.32268
8;5;11;0.68149;0.047;0.32268
8;5;12;0.69851;0.474;0.32517
8;5;12;0.75286;0.474;0.32517
8;5;12;0.70912;0.474;0.32517
8;5;12;0.69851;0.145;0.32517
8;5;12;0.75286;0.145;0.32517
8;5;12;0.70912;0.145;0.32517
8;5;12;0.69851;0.051;0.32517
8;5;12;0.75286;0.051;0.32517
8;5;12;0.70912;0.051;0.32517
8;5;13;0.6648;0.444;0.3337799999999999
8;5;13;0.72805;0.444;0.3337799999999999
8;5;13;0.70092;0.444;0.3337799999999999
8;5;13;0.6648;0.161;0.3337799999999999
8;5;13;0.72805;0.161;0.3337799999999999
8;5;13;0.70092;0.161;0.3337799999999999
8;5;13;0.6648;0.048;0.3337799999999999
8;5;13;0.72805;0.048;0.3337799999999999
8;5;13;0.70092;0.048;0.3337799999999999
8;5;14;0.6067400000000001;0.987;0.27786
8;5;14;0.65362;0.987;0.27786
8;5;14;0.62342;0.987;0.27786
8;5;14;0.6067400000000001;0.123;0.27786
8;5;14;0.65362;0.123;0.27786
8;5;14;0.62342;0.123;0.27786
8;5;14;0.6067400000000001;0.049;0.27786
8;5;14;0.65362;0.049;0.27786
8;5;14;0.62342;0.049;0.27786
8;5;15;0.49242;1.368;0.27587
8;5;15;0.53798;1.368;0.27587
8;5;15;0.5086;1.368;0.27587
8;5;15;0.49242;0.206;0.27587
8;5;15;0.53798;0.206;0.27587
8;5;15;0.5086;0.206;0.27587
8;5;15;0.49242;0.046;0.27587
8;5;15;0.53798;0.046;0.27587
8;5;15;0.5086;0.046;0.27587
8;5;16;0.34284;1.538;0.2749499999999999
8;5;16;0.37339;1.538;0.2749499999999999
8;5;16;0.35805;1.538;0.2749499999999999
8;5;16;0.34284;0.207;0.2749499999999999
8;5;16;0.37339;0.207;0.2749499999999999
8;5;16;0.35805;0.207;0.2749499999999999
8;5;16;0.34284;0.046;0.2749499999999999
8;5;16;0.37339;0.046;0.2749499999999999
8;5;16;0.35805;0.046;0.2749499999999999
8;5;17;0.16455;1.091;0.27545
8;5;17;0.17267;1.091;0.27545
8;5;17;0.1666699999999999;1.091;0.27545
8;5;17;0.16455;0.155;0.27545
8;5;17;0.17267;0.155;0.27545
8;5;17;0.1666699999999999;0.155;0.27545
8;5;17;0.16455;0.052;0.27545
8;5;17;0.17267;0.052;0.27545
8;5;17;0.1666699999999999;0.052;0.27545
8;5;18;0.03324;1.067;0.34245
8;5;18;0.0243999999999999;1.067;0.34245
8;5;18;0.02308;1.067;0.34245
8;5;18;0.03324;0.182;0.34245
8;5;18;0.0243999999999999;0.182;0.34245
8;5;18;0.02308;0.182;0.34245
8;5;18;0.03324;0.047;0.34245
8;5;18;0.0243999999999999;0.047;0.34245
8;5;18;0.02308;0.047;0.34245
8;5;19;0.0;1.128;0.3606399999999999
8;5;19;0.0;0.13;0.3606399999999999
8;5;19;0.0;0.047;0.3606399999999999
8;5;20;0.0;1.532;0.3810199999999999
8;5;20;0.0;0.149;0.3810199999999999
8;5;20;0.0;0.047;0.3810199999999999
8;5;21;0.0;2.008;0.38604
8;5;21;0.0;0.162;0.38604
8;5;21;0.0;0.045;0.38604
8;5;22;0.0;1.274;0.34363
8;5;22;0.0;0.144;0.34363
8;5;22;0.0;0.052;0.34363
8;5;23;0.0;1.313;0.35612
8;5;23;0.0;0.161;0.35612
8;5;23;0.0;0.048;0.35612
8;6;0;0.0;0.648;0.30519
8;6;0;0.0;0.118;0.30519
8;6;0;0.0;0.046;0.30519
8;6;1;0.0;0.626;0.29306
8;6;1;0.0;0.157;0.29306
8;6;1;0.0;0.046;0.29306
8;6;2;0.0;0.273;0.28852
8;6;2;0.0;0.153;0.28852
8;6;2;0.0;0.049;0.28852
8;6;3;0.0;0.336;0.29507
8;6;3;0.0;0.214;0.29507
8;6;3;0.0;0.049;0.29507
8;6;4;0.0;0.429;0.33388
8;6;4;0.0;0.192;0.33388
8;6;4;0.0;0.047;0.33388
8;6;5;0.0;0.203;0.34247
8;6;5;0.0;0.151;0.34247
8;6;5;0.0;0.047;0.34247
8;6;6;0.02694;0.197;0.3611
8;6;6;0.0196299999999999;0.197;0.3611
8;6;6;0.02863;0.197;0.3611
8;6;6;0.02694;0.163;0.3611
8;6;6;0.0196299999999999;0.163;0.3611
8;6;6;0.02863;0.163;0.3611
8;6;6;0.02694;0.046;0.3611
8;6;6;0.0196299999999999;0.046;0.3611
8;6;6;0.02863;0.046;0.3611
8;6;7;0.16281;0.251;0.36673
8;6;7;0.17557;0.251;0.36673
8;6;7;0.16798;0.251;0.36673
8;6;7;0.16281;0.142;0.36673
8;6;7;0.17557;0.142;0.36673
8;6;7;0.16798;0.142;0.36673
8;6;7;0.16281;0.051;0.36673
8;6;7;0.17557;0.051;0.36673
8;6;7;0.16798;0.051;0.36673
8;6;8;0.34562;0.574;0.34048
8;6;8;0.37121;0.574;0.34048
8;6;8;0.35452;0.574;0.34048
8;6;8;0.34562;0.147;0.34048
8;6;8;0.37121;0.147;0.34048
8;6;8;0.35452;0.147;0.34048
8;6;8;0.34562;0.049;0.34048
8;6;8;0.37121;0.049;0.34048
8;6;8;0.35452;0.049;0.34048
8;6;9;0.49917;0.77;0.2903199999999999
8;6;9;0.5356599999999999;0.77;0.2903199999999999
8;6;9;0.52698;0.77;0.2903199999999999
8;6;9;0.49917;0.158;0.2903199999999999
8;6;9;0.5356599999999999;0.158;0.2903199999999999
8;6;9;0.52698;0.158;0.2903199999999999
8;6;9;0.49917;0.048;0.2903199999999999
8;6;9;0.5356599999999999;0.048;0.2903199999999999
8;6;9;0.52698;0.048;0.2903199999999999
8;6;10;0.6036699999999999;0.617;0.25519
8;6;10;0.66926;0.617;0.25519
8;6;10;0.63187;0.617;0.25519
8;6;10;0.6036699999999999;0.135;0.25519
8;6;10;0.66926;0.135;0.25519
8;6;10;0.63187;0.135;0.25519
8;6;10;0.6036699999999999;0.046;0.25519
8;6;10;0.66926;0.046;0.25519
8;6;10;0.63187;0.046;0.25519
8;6;11;0.6633600000000001;0.464;0.24475
8;6;11;0.7069500000000001;0.464;0.24475
8;6;11;0.6817000000000001;0.464;0.24475
8;6;11;0.6633600000000001;0.163;0.24475
8;6;11;0.7069500000000001;0.163;0.24475
8;6;11;0.6817000000000001;0.163;0.24475
8;6;11;0.6633600000000001;0.046;0.24475
8;6;11;0.7069500000000001;0.046;0.24475
8;6;11;0.6817000000000001;0.046;0.24475
8;6;12;0.69033;0.899;0.24112
8;6;12;0.68163;0.899;0.24112
8;6;12;0.7133400000000001;0.899;0.24112
8;6;12;0.69033;0.192;0.24112
8;6;12;0.68163;0.192;0.24112
8;6;12;0.7133400000000001;0.192;0.24112
8;6;12;0.69033;0.051;0.24112
8;6;12;0.68163;0.051;0.24112
8;6;12;0.7133400000000001;0.051;0.24112
8;6;13;0.60673;1.218;0.24831
8;6;13;0.71624;1.218;0.24831
8;6;13;0.69455;1.218;0.24831
8;6;13;0.60673;0.645;0.24831
8;6;13;0.71624;0.645;0.24831
8;6;13;0.69455;0.645;0.24831
8;6;13;0.60673;0.047;0.24831
8;6;13;0.71624;0.047;0.24831
8;6;13;0.69455;0.047;0.24831
8;6;14;0.26237;2.261;0.24896
8;6;14;0.65412;2.261;0.24896
8;6;14;0.6226799999999999;2.261;0.24896
8;6;14;0.26237;0.459;0.24896
8;6;14;0.65412;0.459;0.24896
8;6;14;0.6226799999999999;0.459;0.24896
8;6;14;0.26237;0.05;0.24896
8;6;14;0.65412;0.05;0.24896
8;6;14;0.6226799999999999;0.05;0.24896
8;6;15;0.39646;1.459;0.25025
8;6;15;0.5228700000000001;1.459;0.25025
8;6;15;0.51221;1.459;0.25025
8;6;15;0.39646;0.414;0.25025
8;6;15;0.5228700000000001;0.414;0.25025
8;6;15;0.51221;0.414;0.25025
8;6;15;0.39646;0.046;0.25025
8;6;15;0.5228700000000001;0.046;0.25025
8;6;15;0.51221;0.046;0.25025
8;6;16;0.22943;1.461;0.24409
8;6;16;0.3708;1.461;0.24409
8;6;16;0.34997;1.461;0.24409
8;6;16;0.22943;0.351;0.24409
8;6;16;0.3708;0.351;0.24409
8;6;16;0.34997;0.351;0.24409
8;6;16;0.22943;0.046;0.24409
8;6;16;0.3708;0.046;0.24409
8;6;16;0.34997;0.046;0.24409
8;6;17;0.01728;1.007;0.24191
8;6;17;0.17181;1.007;0.24191
8;6;17;0.16266;1.007;0.24191
8;6;17;0.01728;0.499;0.24191
8;6;17;0.17181;0.499;0.24191
8;6;17;0.16266;0.499;0.24191
8;6;17;0.01728;0.051;0.24191
8;6;17;0.17181;0.051;0.24191
8;6;17;0.16266;0.051;0.24191
8;6;18;0.00588;1.211;0.2437899999999999
8;6;18;0.04903;1.211;0.2437899999999999
8;6;18;0.03027;1.211;0.2437899999999999
8;6;18;0.00588;0.528;0.2437899999999999
8;6;18;0.04903;0.528;0.2437899999999999
8;6;18;0.03027;0.528;0.2437899999999999
8;6;18;0.00588;0.048;0.2437899999999999
8;6;18;0.04903;0.048;0.2437899999999999
8;6;18;0.03027;0.048;0.2437899999999999
8;6;19;0.0;1.19;0.29077
8;6;19;0.0;0.678;0.29077
8;6;19;0.0;0.047;0.29077
8;6;20;0.0;1.1;0.3212799999999999
8;6;20;0.0;0.448;0.3212799999999999
8;6;20;0.0;0.047;0.3212799999999999
8;6;21;0.0;1.301;0.33455
8;6;21;0.0;0.587;0.33455
8;6;21;0.0;0.045;0.33455
8;6;22;0.0;0.928;0.3316
8;6;22;0.0;0.204;0.3316
8;6;22;0.0;0.052;0.3316
8;6;23;0.0;0.526;0.33753
8;6;23;0.0;0.144;0.33753
8;6;23;0.0;0.048;0.33753
8;7;0;0.0;0.681;0.35302
8;7;0;0.0;0.148;0.35302
8;7;0;0.0;0.049;0.35302
8;7;1;0.0;0.495;0.35996
8;7;1;0.0;0.16;0.35996
8;7;1;0.0;0.047;0.35996
8;7;2;0.0;0.295;0.35462
8;7;2;0.0;0.183;0.35462
8;7;2;0.0;0.05;0.35462
8;7;3;0.0;0.191;0.36111
8;7;3;0.0;0.208;0.36111
8;7;3;0.0;0.047;0.36111
8;7;4;0.0;0.182;0.3857799999999999
8;7;4;0.0;0.154;0.3857799999999999
8;7;4;0.0;0.045;0.3857799999999999
8;7;5;0.0;0.155;0.40773
8;7;5;0.0;0.172;0.40773
8;7;5;0.0;0.048;0.40773
8;7;6;0.0273099999999999;0.3;0.41375
8;7;6;0.02043;0.3;0.41375
8;7;6;0.02284;0.3;0.41375
8;7;6;0.0273099999999999;0.143;0.41375
8;7;6;0.02043;0.143;0.41375
8;7;6;0.02284;0.143;0.41375
8;7;6;0.0273099999999999;0.05;0.41375
8;7;6;0.02043;0.05;0.41375
8;7;6;0.02284;0.05;0.41375
8;7;7;0.1616699999999999;0.916;0.38953
8;7;7;0.05854;0.916;0.38953
8;7;7;0.16716;0.916;0.38953
8;7;7;0.1616699999999999;0.149;0.38953
8;7;7;0.05854;0.149;0.38953
8;7;7;0.16716;0.149;0.38953
8;7;7;0.1616699999999999;0.048;0.38953
8;7;7;0.05854;0.048;0.38953
8;7;7;0.16716;0.048;0.38953
8;7;8;0.3468;0.166;0.3512
8;7;8;0.02904;0.166;0.3512
8;7;8;0.35408;0.166;0.3512
8;7;8;0.3468;0.163;0.3512
8;7;8;0.02904;0.163;0.3512
8;7;8;0.35408;0.163;0.3512
8;7;8;0.3468;0.048;0.3512
8;7;8;0.02904;0.048;0.3512
8;7;8;0.35408;0.048;0.3512
8;7;9;0.51452;0.168;0.2699
8;7;9;0.09317;0.168;0.2699
8;7;9;0.51359;0.168;0.2699
8;7;9;0.51452;0.126;0.2699
8;7;9;0.09317;0.126;0.2699
8;7;9;0.51359;0.126;0.2699
8;7;9;0.51452;0.047;0.2699
8;7;9;0.09317;0.047;0.2699
8;7;9;0.51359;0.047;0.2699
8;7;10;0.63813;0.103;0.22233
8;7;10;0.19251;0.103;0.22233
8;7;10;0.62478;0.103;0.22233
8;7;10;0.63813;0.148;0.22233
8;7;10;0.19251;0.148;0.22233
8;7;10;0.62478;0.148;0.22233
8;7;10;0.63813;0.046;0.22233
8;7;10;0.19251;0.046;0.22233
8;7;10;0.62478;0.046;0.22233
8;7;11;0.71117;0.167;0.20243
8;7;11;0.29234;0.167;0.20243
8;7;11;0.6585599999999999;0.167;0.20243
8;7;11;0.71117;0.393;0.20243
8;7;11;0.29234;0.393;0.20243
8;7;11;0.6585599999999999;0.393;0.20243
8;7;11;0.71117;0.051;0.20243
8;7;11;0.29234;0.051;0.20243
8;7;11;0.6585599999999999;0.051;0.20243
8;7;12;0.7396699999999999;0.191;0.21828
8;7;12;0.12506;0.191;0.21828
8;7;12;0.69329;0.191;0.21828
8;7;12;0.7396699999999999;0.317;0.21828
8;7;12;0.12506;0.317;0.21828
8;7;12;0.69329;0.317;0.21828
8;7;12;0.7396699999999999;0.048;0.21828
8;7;12;0.12506;0.048;0.21828
8;7;12;0.69329;0.048;0.21828
8;7;13;0.7102999999999999;0.17;0.19706
8;7;13;0.06552;0.17;0.19706
8;7;13;0.69548;0.17;0.19706
8;7;13;0.7102999999999999;0.364;0.19706
8;7;13;0.06552;0.364;0.19706
8;7;13;0.69548;0.364;0.19706
8;7;13;0.7102999999999999;0.047;0.19706
8;7;13;0.06552;0.047;0.19706
8;7;13;0.69548;0.047;0.19706
8;7;14;0.6464099999999999;0.137;0.18644
8;7;14;0.1694;0.137;0.18644
8;7;14;0.62182;0.137;0.18644
8;7;14;0.6464099999999999;1.222;0.18644
8;7;14;0.1694;1.222;0.18644
8;7;14;0.62182;1.222;0.18644
8;7;14;0.6464099999999999;0.048;0.18644
8;7;14;0.1694;0.048;0.18644
8;7;14;0.62182;0.048;0.18644
8;7;15;0.5182100000000001;0.127;0.20839
8;7;15;0.13854;0.127;0.20839
8;7;15;0.50815;0.127;0.20839
8;7;15;0.5182100000000001;0.655;0.20839
8;7;15;0.13854;0.655;0.20839
8;7;15;0.50815;0.655;0.20839
8;7;15;0.5182100000000001;0.046;0.20839
8;7;15;0.13854;0.046;0.20839
8;7;15;0.50815;0.046;0.20839
8;7;16;0.3513;0.129;0.2374
8;7;16;0.17069;0.129;0.2374
8;7;16;0.34874;0.129;0.2374
8;7;16;0.3513;0.86;0.2374
8;7;16;0.17069;0.86;0.2374
8;7;16;0.34874;0.86;0.2374
8;7;16;0.3513;0.05;0.2374
8;7;16;0.17069;0.05;0.2374
8;7;16;0.34874;0.05;0.2374
8;7;17;0.16867;0.143;0.24183
8;7;17;0.1309199999999999;0.143;0.24183
8;7;17;0.16277;0.143;0.24183
8;7;17;0.16867;0.584;0.24183
8;7;17;0.1309199999999999;0.584;0.24183
8;7;17;0.16277;0.584;0.24183
8;7;17;0.16867;0.048;0.24183
8;7;17;0.1309199999999999;0.048;0.24183
8;7;17;0.16277;0.048;0.24183
8;7;18;0.0356;0.125;0.24636
8;7;18;0.04851;0.125;0.24636
8;7;18;0.03068;0.125;0.24636
8;7;18;0.0356;0.654;0.24636
8;7;18;0.04851;0.654;0.24636
8;7;18;0.03068;0.654;0.24636
8;7;18;0.0356;0.048;0.24636
8;7;18;0.04851;0.048;0.24636
8;7;18;0.03068;0.048;0.24636
8;7;19;0.0;0.132;0.26611
8;7;19;0.0;0.534;0.26611
8;7;19;0.0;0.047;0.26611
8;7;20;0.0;0.131;0.32743
8;7;20;0.0;0.552;0.32743
8;7;20;0.0;0.046;0.32743
8;7;21;0.0;0.125;0.32841
8;7;21;0.0;0.57;0.32841
8;7;21;0.0;0.046;0.32841
8;7;22;0.0;0.144;0.33181
8;7;22;0.0;0.739;0.33181
8;7;22;0.0;0.052;0.33181
8;7;23;0.0;0.191;0.3401
8;7;23;0.0;0.924;0.3401
8;7;23;0.0;0.047;0.3401
8;8;0;0.0;0.176;0.37432
8;8;0;0.0;0.93;0.37432
8;8;0;0.0;0.047;0.37432
8;8;1;0.0;0.137;0.38741
8;8;1;0.0;0.758;0.38741
8;8;1;0.0;0.047;0.38741
8;8;2;0.0;0.127;0.3817
8;8;2;0.0;0.677;0.3817
8;8;2;0.0;0.049;0.3817
8;8;3;0.0;0.129;0.37959
8;8;3;0.0;0.571;0.37959
8;8;3;0.0;0.047;0.37959
8;8;4;0.0;0.141;0.38781
8;8;4;0.0;0.572;0.38781
8;8;4;0.0;0.05;0.38781
8;8;5;0.0;0.124;0.39708
8;8;5;0.0;0.335;0.39708
8;8;5;0.0;0.052;0.39708
8;8;6;0.02558;0.131;0.3991
8;8;6;0.02038;0.131;0.3991
8;8;6;0.02411;0.131;0.3991
8;8;6;0.02558;0.148;0.3991
8;8;6;0.02038;0.148;0.3991
8;8;6;0.02411;0.148;0.3991
8;8;6;0.02558;0.045;0.3991
8;8;6;0.02038;0.045;0.3991
8;8;6;0.02411;0.045;0.3991
8;8;7;0.16643;0.129;0.37948
8;8;7;0.16781;0.129;0.37948
8;8;7;0.0887;0.129;0.37948
8;8;7;0.16643;0.147;0.37948
8;8;7;0.16781;0.147;0.37948
8;8;7;0.0887;0.147;0.37948
8;8;7;0.16643;0.047;0.37948
8;8;7;0.16781;0.047;0.37948
8;8;7;0.0887;0.047;0.37948
8;8;8;0.3528;0.125;0.39581
8;8;8;0.36147;0.125;0.39581
8;8;8;0.33126;0.125;0.39581
8;8;8;0.3528;0.137;0.39581
8;8;8;0.36147;0.137;0.39581
8;8;8;0.33126;0.137;0.39581
8;8;8;0.3528;0.048;0.39581
8;8;8;0.36147;0.048;0.39581
8;8;8;0.33126;0.048;0.39581
8;8;9;0.51918;0.143;0.35584
8;8;9;0.5300900000000001;0.143;0.35584
8;8;9;0.42587;0.143;0.35584
8;8;9;0.51918;0.155;0.35584
8;8;9;0.5300900000000001;0.155;0.35584
8;8;9;0.42587;0.155;0.35584
8;8;9;0.51918;0.087;0.35584
8;8;9;0.5300900000000001;0.087;0.35584
8;8;9;0.42587;0.087;0.35584
8;8;10;0.63823;0.189;0.3671
8;8;10;0.65185;0.189;0.3671
8;8;10;0.3975;0.189;0.3671
8;8;10;0.63823;0.169;0.3671
8;8;10;0.65185;0.169;0.3671
8;8;10;0.3975;0.169;0.3671
8;8;10;0.63823;0.076;0.3671
8;8;10;0.65185;0.076;0.3671
8;8;10;0.3975;0.076;0.3671
8;8;11;0.7113400000000001;0.176;0.35638
8;8;11;0.70815;0.176;0.35638
8;8;11;0.14879;0.176;0.35638
8;8;11;0.7113400000000001;0.405;0.35638
8;8;11;0.70815;0.405;0.35638
8;8;11;0.14879;0.405;0.35638
8;8;11;0.7113400000000001;0.046;0.35638
8;8;11;0.70815;0.046;0.35638
8;8;11;0.14879;0.046;0.35638
8;8;12;0.7475700000000001;0.134;0.36193
8;8;12;0.7340599999999999;0.134;0.36193
8;8;12;0.39492;0.134;0.36193
8;8;12;0.7475700000000001;0.657;0.36193
8;8;12;0.7340599999999999;0.657;0.36193
8;8;12;0.39492;0.657;0.36193
8;8;12;0.7475700000000001;0.052;0.36193
8;8;12;0.7340599999999999;0.052;0.36193
8;8;12;0.39492;0.052;0.36193
8;8;13;0.7212000000000001;0.128;0.36012
8;8;13;0.7064400000000001;0.128;0.36012
8;8;13;0.18809;0.128;0.36012
8;8;13;0.7212000000000001;0.866;0.36012
8;8;13;0.7064400000000001;0.866;0.36012
8;8;13;0.18809;0.866;0.36012
8;8;13;0.7212000000000001;0.052;0.36012
8;8;13;0.7064400000000001;0.052;0.36012
8;8;13;0.18809;0.052;0.36012
8;8;14;0.64843;0.147;0.29745
8;8;14;0.64704;0.147;0.29745
8;8;14;0.21012;0.147;0.29745
8;8;14;0.64843;0.611;0.29745
8;8;14;0.64704;0.611;0.29745
8;8;14;0.21012;0.611;0.29745
8;8;14;0.64843;0.05;0.29745
8;8;14;0.64704;0.05;0.29745
8;8;14;0.21012;0.05;0.29745
8;8;15;0.52288;0.121;0.2917599999999999
8;8;15;0.52695;0.121;0.2917599999999999
8;8;15;0.48394;0.121;0.2917599999999999
8;8;15;0.52288;0.786;0.2917599999999999
8;8;15;0.52695;0.786;0.2917599999999999
8;8;15;0.48394;0.786;0.2917599999999999
8;8;15;0.52288;0.051;0.2917599999999999
8;8;15;0.52695;0.051;0.2917599999999999
8;8;15;0.48394;0.051;0.2917599999999999
8;8;16;0.35992;0.127;0.2889
8;8;16;0.36406;0.127;0.2889
8;8;16;0.34372;0.127;0.2889
8;8;16;0.35992;0.309;0.2889
8;8;16;0.36406;0.309;0.2889
8;8;16;0.34372;0.309;0.2889
8;8;16;0.35992;0.051;0.2889
8;8;16;0.36406;0.051;0.2889
8;8;16;0.34372;0.051;0.2889
8;8;17;0.16984;0.15;0.29254
8;8;17;0.16594;0.15;0.29254
8;8;17;0.16235;0.15;0.29254
8;8;17;0.16984;0.341;0.29254
8;8;17;0.16594;0.341;0.29254
8;8;17;0.16235;0.341;0.29254
8;8;17;0.16984;0.05;0.29254
8;8;17;0.16594;0.05;0.29254
8;8;17;0.16235;0.05;0.29254
8;8;18;0.0364699999999999;0.113;0.3513
8;8;18;0.02544;0.113;0.3513
8;8;18;0.04326;0.113;0.3513
8;8;18;0.0364699999999999;0.213;0.3513
8;8;18;0.02544;0.213;0.3513
8;8;18;0.04326;0.213;0.3513
8;8;18;0.0364699999999999;0.049;0.3513
8;8;18;0.02544;0.049;0.3513
8;8;18;0.04326;0.049;0.3513
8;8;19;0.0;0.127;0.37987
8;8;19;0.0;0.155;0.37987
8;8;19;0.0;0.051;0.37987
8;8;20;0.0;0.167;0.40129
8;8;20;0.0;0.164;0.40129
8;8;20;0.0;0.05;0.40129
8;8;21;0.0;0.194;0.40739
8;8;21;0.0;0.218;0.40739
8;8;21;0.0;0.047;0.40739
8;8;22;0.0;0.173;0.36494
8;8;22;0.0;0.196;0.36494
8;8;22;0.0;0.053;0.36494
8;8;23;0.0;0.137;0.36571
8;8;23;0.0;0.167;0.36571
8;8;23;0.0;0.049;0.36571
8;9;0;0.0;0.128;0.37613
8;9;0;0.0;0.208;0.37613
8;9;0;0.0;0.047;0.37613
8;9;1;0.0;0.126;0.38509
8;9;1;0.0;0.906;0.38509
8;9;1;0.0;0.053;0.38509
8;9;2;0.0;0.143;0.37288
8;9;2;0.0;0.352;0.37288
8;9;2;0.0;0.049;0.37288
8;9;3;0.0;0.125;0.37261
8;9;3;0.0;0.155;0.37261
8;9;3;0.0;0.046;0.37261
8;9;4;0.0;0.127;0.37748
8;9;4;0.0;0.16;0.37748
8;9;4;0.0;0.054;0.37748
8;9;5;0.0;0.139;0.37961
8;9;5;0.0;0.156;0.37961
8;9;5;0.0;0.049;0.37961
8;9;6;0.02091;0.125;0.38338
8;9;6;0.0191299999999999;0.125;0.38338
8;9;6;0.0225;0.125;0.38338
8;9;6;0.02091;0.139;0.38338
8;9;6;0.0191299999999999;0.139;0.38338
8;9;6;0.0225;0.139;0.38338
8;9;6;0.02091;0.046;0.38338
8;9;6;0.0191299999999999;0.046;0.38338
8;9;6;0.0225;0.046;0.38338
8;9;7;0.17661;0.189;0.38085
8;9;7;0.1681399999999999;0.189;0.38085
8;9;7;0.165;0.189;0.38085
8;9;7;0.17661;0.15;0.38085
8;9;7;0.1681399999999999;0.15;0.38085
8;9;7;0.165;0.15;0.38085
8;9;7;0.17661;0.054;0.38085
8;9;7;0.1681399999999999;0.054;0.38085
8;9;7;0.165;0.054;0.38085
8;9;8;0.38112;0.176;0.38681
8;9;8;0.36591;0.176;0.38681
8;9;8;0.35591;0.176;0.38681
8;9;8;0.38112;0.199;0.38681
8;9;8;0.36591;0.199;0.38681
8;9;8;0.35591;0.199;0.38681
8;9;8;0.38112;0.05;0.38681
8;9;8;0.36591;0.05;0.38681
8;9;8;0.35591;0.05;0.38681
8;9;9;0.55311;0.13;0.3499
8;9;9;0.53196;0.13;0.3499
8;9;9;0.513;0.13;0.3499
8;9;9;0.55311;0.208;0.3499
8;9;9;0.53196;0.208;0.3499
8;9;9;0.513;0.208;0.3499
8;9;9;0.55311;0.046;0.3499
8;9;9;0.53196;0.046;0.3499
8;9;9;0.513;0.046;0.3499
8;9;10;0.65796;0.146;0.37414
8;9;10;0.5768300000000001;0.146;0.37414
8;9;10;0.62878;0.146;0.37414
8;9;10;0.65796;0.375;0.37414
8;9;10;0.5768300000000001;0.375;0.37414
8;9;10;0.62878;0.375;0.37414
8;9;10;0.65796;0.055;0.37414
8;9;10;0.5768300000000001;0.055;0.37414
8;9;10;0.62878;0.055;0.37414
8;9;11;0.72773;0.151;0.35555
8;9;11;0.65453;0.151;0.35555
8;9;11;0.6887000000000001;0.151;0.35555
8;9;11;0.72773;0.292;0.35555
8;9;11;0.65453;0.292;0.35555
8;9;11;0.6887000000000001;0.292;0.35555
8;9;11;0.72773;0.048;0.35555
8;9;11;0.65453;0.048;0.35555
8;9;11;0.6887000000000001;0.048;0.35555
8;9;12;0.73641;0.104;0.35927
8;9;12;0.6193;0.104;0.35927
8;9;12;0.73012;0.104;0.35927
8;9;12;0.73641;0.148;0.35927
8;9;12;0.6193;0.148;0.35927
8;9;12;0.73012;0.148;0.35927
8;9;12;0.73641;0.046;0.35927
8;9;12;0.6193;0.046;0.35927
8;9;12;0.73012;0.046;0.35927
8;9;13;0.71302;0.139;0.365
8;9;13;0.71792;0.139;0.365
8;9;13;0.67041;0.139;0.365
8;9;13;0.71302;0.162;0.365
8;9;13;0.71792;0.162;0.365
8;9;13;0.67041;0.162;0.365
8;9;13;0.71302;0.056;0.365
8;9;13;0.71792;0.056;0.365
8;9;13;0.67041;0.056;0.365
8;9;14;0.64891;0.149;0.29481
8;9;14;0.65918;0.149;0.29481
8;9;14;0.63327;0.149;0.29481
8;9;14;0.64891;0.161;0.29481
8;9;14;0.65918;0.161;0.29481
8;9;14;0.63327;0.161;0.29481
8;9;14;0.64891;0.049;0.29481
8;9;14;0.65918;0.049;0.29481
8;9;14;0.63327;0.049;0.29481
8;9;15;0.5350900000000001;0.105;0.29377
8;9;15;0.53435;0.105;0.29377
8;9;15;0.50573;0.105;0.29377
8;9;15;0.5350900000000001;0.146;0.29377
8;9;15;0.53435;0.146;0.29377
8;9;15;0.50573;0.146;0.29377
8;9;15;0.5350900000000001;0.046;0.29377
8;9;15;0.53435;0.046;0.29377
8;9;15;0.50573;0.046;0.29377
8;9;16;0.37018;0.142;0.29007
8;9;16;0.36224;0.142;0.29007
8;9;16;0.35517;0.142;0.29007
8;9;16;0.37018;0.278;0.29007
8;9;16;0.36224;0.278;0.29007
8;9;16;0.35517;0.278;0.29007
8;9;16;0.37018;0.055;0.29007
8;9;16;0.36224;0.055;0.29007
8;9;16;0.35517;0.055;0.29007
