CUPS;Fecha;Hora;Consumo (kWh);Metodo_obtencion
ES0021000004465414FF;13/01/2023;6;0,25;R
ES0021000004465414FF;13/01/2023;7;0,342;R
ES0021000004465414FF;13/01/2023;8;0,245;R
ES0021000004465414FF;13/01/2023;9;0,123;R
ES0021000004465414FF;13/01/2023;10;0,194;R
ES0021000004465414FF;13/01/2023;11;0,296;R
ES0021000004465414FF;13/01/2023;12;0,433;R
ES0021000004465414FF;13/01/2023;13;0,386;R
ES0021000004465414FF;13/01/2023;14;0,59;R
ES0021000004465414FF;13/01/2023;15;0,745;R
ES0021000004465414FF;13/01/2023;16;0,677;R
ES0021000004465414FF;13/01/2023;17;0,697;R
ES0021000004465414FF;13/01/2023;18;0,791;R
ES0021000004465414FF;13/01/2023;19;0,669;R
ES0021000004465414FF;13/01/2023;20;0,591;R
ES0021000004465414FF;13/01/2023;21;0,641;R
ES0021000004465414FF;13/01/2023;22;0,676;R
ES0021000004465414FF;13/01/2023;23;0,673;R
ES0021000004465414FF;13/01/2023;24;0,605;R
ES0021000004465414FF;14/01/2023;1;0,298;R
ES0021000004465414FF;14/01/2023;2;0,097;R
ES0021000004465414FF;14/01/2023;3;0,179;R
ES0021000004465414FF;14/01/2023;4;0,115;R
ES0021000004465414FF;14/01/2023;5;0,155;R
ES0021000004465414FF;14/01/2023;6;0,145;R
ES0021000004465414FF;14/01/2023;7;0,147;R
ES0021000004465414FF;14/01/2023;8;0,233;R
ES0021000004465414FF;14/01/2023;9;0,223;R
ES0021000004465414FF;14/01/2023;10;0,345;R
ES0021000004465414FF;14/01/2023;11;0,468;R
ES0021000004465414FF;14/01/2023;12;1,112;R
ES0021000004465414FF;14/01/2023;13;1,472;R
ES0021000004465414FF;14/01/2023;14;1,05;R
ES0021000004465414FF;14/01/2023;15;1,118;R
ES0021000004465414FF;14/01/2023;16;0,75;R
ES0021000004465414FF;14/01/2023;17;1,019;R
ES0021000004465414FF;14/01/2023;18;0,6;R
ES0021000004465414FF;14/01/2023;19;0,444;R
ES0021000004465414FF;14/01/2023;20;0,454;R
ES0021000004465414FF;14/01/2023;21;0,549;R
ES0021000004465414FF;14/01/2023;22;0,544;R
ES0021000004465414FF;14/01/2023;23;0,584;R
ES0021000004465414FF;14/01/2023;24;0,687;R
ES0021000004465414FF;15/01/2023;1;0,789;R
ES0021000004465414FF;15/01/2023;2;0,711;R
ES0021000004465414FF;15/01/2023;3;0,668;R
ES0021000004465414FF;15/01/2023;4;0,41;R
ES0021000004465414FF;15/01/2023;5;0,188;R
ES0021000004465414FF;15/01/2023;6;0,131;R
ES0021000004465414FF;15/01/2023;7;0,127;R
ES0021000004465414FF;15/01/2023;8;0,28;R
ES0021000004465414FF;15/01/2023;9;0,211;R
ES0021000004465414FF;15/01/2023;10;0,332;R
ES0021000004465414FF;15/01/2023;11;0,582;R
ES0021000004465414FF;15/01/2023;12;0,574;R
ES0021000004465414FF;15/01/2023;13;0,576;R
ES0021000004465414FF;15/01/2023;14;1,353;R
ES0021000004465414FF;15/01/2023;15;1,217;R
ES0021000004465414FF;15/01/2023;16;0,684;R
ES0021000004465414FF;15/01/2023;17;0,533;R
ES0021000004465414FF;15/01/2023;18;0,715;R
ES0021000004465414FF;15/01/2023;19;0,898;R
ES0021000004465414FF;15/01/2023;20;0,38;R
ES0021000004465414FF;15/01/2023;21;0,533;R
ES0021000004465414FF;15/01/2023;22;0,575;R
ES0021000004465414FF;15/01/2023;23;0,617;R
ES0021000004465414FF;15/01/2023;24;0,529;R
ES0021000004465414FF;16/01/2023;1;0,24;R
ES0021000004465414FF;16/01/2023;2;0,216;R
ES0021000004465414FF;16/01/2023;3;0,129;R
ES0021000004465414FF;16/01/2023;4;0,259;R
ES0021000004465414FF;16/01/2023;5;0,148;R
ES0021000004465414FF;16/01/2023;6;0,192;R
ES0021000004465414FF;16/01/2023;7;0,154;R
ES0021000004465414FF;16/01/2023;8;0,342;R
ES0021000004465414FF;16/01/2023;9;0,7;R
ES0021000004465414FF;16/01/2023;10;0,55;R
ES0021000004465414FF;16/01/2023;11;0,525;R
ES0021000004465414FF;16/01/2023;12;0,5;R
ES0021000004465414FF;16/01/2023;13;0,678;R
ES0021000004465414FF;16/01/2023;14;0,261;R
ES0021000004465414FF;16/01/2023;15;0,195;R
ES0021000004465414FF;16/01/2023;16;0,308;R
ES0021000004465414FF;16/01/2023;17;0,144;R
ES0021000004465414FF;16/01/2023;18;0,386;R
ES0021000004465414FF;16/01/2023;19;0,997;R
ES0021000004465414FF;16/01/2023;20;0,357;R
ES0021000004465414FF;16/01/2023;21;0,803;R
ES0021000004465414FF;16/01/2023;22;0,789;R
ES0021000004465414FF;16/01/2023;23;0,584;R
ES0021000004465414FF;16/01/2023;24;0,364;R
ES0021000004465414FF;17/01/2023;1;0,336;R
ES0021000004465414FF;17/01/2023;2;0,254;R
ES0021000004465414FF;17/01/2023;3;0,169;R
ES0021000004465414FF;17/01/2023;4;0,146;R
ES0021000004465414FF;17/01/2023;5;0,114;R
ES0021000004465414FF;17/01/2023;6;0,213;R
ES0021000004465414FF;17/01/2023;7;0,272;R
ES0021000004465414FF;17/01/2023;8;0,18;R
ES0021000004465414FF;17/01/2023;9;0,224;R
ES0021000004465414FF;17/01/2023;10;0,183;R
ES0021000004465414FF;17/01/2023;11;0,201;R
ES0021000004465414FF;17/01/2023;12;0,324;R
ES0021000004465414FF;17/01/2023;13;0,313;R
ES0021000004465414FF;17/01/2023;14;0,341;R
ES0021000004465414FF;17/01/2023;15;0,463;R
ES0021000004465414FF;17/01/2023;16;0,492;R
ES0021000004465414FF;17/01/2023;17;0,447;R
ES0021000004465414FF;17/01/2023;18;0,513;R
ES0021000004465414FF;17/01/2023;19;0,461;R
ES0021000004465414FF;17/01/2023;20;0,401;R
ES0021000004465414FF;17/01/2023;21;1,51;R
ES0021000004465414FF;17/01/2023;22;0,531;R
ES0021000004465414FF;17/01/2023;23;0,639;R
ES0021000004465414FF;17/01/2023;24;0,537;R
ES0021000004465414FF;18/01/2023;1;0,372;R
ES0021000004465414FF;18/01/2023;2;0,194;R
ES0021000004465414FF;18/01/2023;3;0,128;R
ES0021000004465414FF;18/01/2023;4;0,195;R
ES0021000004465414FF;18/01/2023;5;0,12;R
ES0021000004465414FF;18/01/2023;6;0,177;R
ES0021000004465414FF;18/01/2023;7;0,385;R
ES0021000004465414FF;18/01/2023;8;0,203;R
ES0021000004465414FF;18/01/2023;9;0,219;R
ES0021000004465414FF;18/01/2023;10;0,317;R
ES0021000004465414FF;18/01/2023;11;0,201;R
ES0021000004465414FF;18/01/2023;12;0,317;R
ES0021000004465414FF;18/01/2023;13;0,272;R
ES0021000004465414FF;18/01/2023;14;0,343;R
ES0021000004465414FF;18/01/2023;15;0,176;R
ES0021000004465414FF;18/01/2023;16;0,277;R
ES0021000004465414FF;18/01/2023;17;0,248;R
ES0021000004465414FF;18/01/2023;18;0,546;R
ES0021000004465414FF;18/01/2023;19;0,243;R
ES0021000004465414FF;18/01/2023;20;0,806;R
ES0021000004465414FF;18/01/2023;21;1,249;R
ES0021000004465414FF;18/01/2023;22;0,531;R
ES0021000004465414FF;18/01/2023;23;0,482;R
ES0021000004465414FF;18/01/2023;24;0,557;R
ES0021000004465414FF;19/01/2023;1;0,424;R
ES0021000004465414FF;19/01/2023;2;0,466;R
ES0021000004465414FF;19/01/2023;3;0,208;R
ES0021000004465414FF;19/01/2023;4;0,169;R
ES0021000004465414FF;19/01/2023;5;0,152;R
ES0021000004465414FF;19/01/2023;6;0,178;R
ES0021000004465414FF;19/01/2023;7;0,305;R
ES0021000004465414FF;19/01/2023;8;0,202;R
ES0021000004465414FF;19/01/2023;9;0,141;R
ES0021000004465414FF;19/01/2023;10;0,177;R
ES0021000004465414FF;19/01/2023;11;0,209;R
ES0021000004465414FF;19/01/2023;12;0,212;R
ES0021000004465414FF;19/01/2023;13;0,281;R
ES0021000004465414FF;19/01/2023;14;0,266;R
ES0021000004465414FF;19/01/2023;15;0,435;R
ES0021000004465414FF;19/01/2023;16;0,524;R
ES0021000004465414FF;19/01/2023;17;0,459;R
ES0021000004465414FF;19/01/2023;18;0,46;R
ES0021000004465414FF;19/01/2023;19;0,37;R
ES0021000004465414FF;19/01/2023;20;0,476;R
ES0021000004465414FF;19/01/2023;21;0,545;R
ES0021000004465414FF;19/01/2023;22;0,707;R
ES0021000004465414FF;19/01/2023;23;0,573;R
ES0021000004465414FF;19/01/2023;24;0,46;R
ES0021000004465414FF;20/01/2023;1;0,349;R
ES0021000004465414FF;20/01/2023;2;0,204;R
ES0021000004465414FF;20/01/2023;3;0,161;R
ES0021000004465414FF;20/01/2023;4;0,122;R
ES0021000004465414FF;20/01/2023;5;0,141;R
ES0021000004465414FF;20/01/2023;6;0,149;R
ES0021000004465414FF;20/01/2023;7;0,141;R
ES0021000004465414FF;20/01/2023;8;0,599;R
ES0021000004465414FF;20/01/2023;9;0,661;R
ES0021000004465414FF;20/01/2023;10;0,322;R
ES0021000004465414FF;20/01/2023;11;0,474;R
ES0021000004465414FF;20/01/2023;12;0,496;R
ES0021000004465414FF;20/01/2023;13;0,291;R
ES0021000004465414FF;20/01/2023;14;0,287;R
ES0021000004465414FF;20/01/2023;15;0,376;R
ES0021000004465414FF;20/01/2023;16;0,404;R
ES0021000004465414FF;20/01/2023;17;0,305;R
ES0021000004465414FF;20/01/2023;18;0,368;R
ES0021000004465414FF;20/01/2023;19;0,472;R
ES0021000004465414FF;20/01/2023;20;0,643;R
ES0021000004465414FF;20/01/2023;21;0,62;R
ES0021000004465414FF;20/01/2023;22;0,535;R
ES0021000004465414FF;20/01/2023;23;0,472;R
ES0021000004465414FF;20/01/2023;24;0,391;R
ES0021000004465414FF;21/01/2023;1;0,462;R
ES0021000004465414FF;21/01/2023;2;0,479;R
ES0021000004465414FF;21/01/2023;3;0,271;R
ES0021000004465414FF;21/01/2023;4;0,158;R
ES0021000004465414FF;21/01/2023;5;0,121;R
ES0021000004465414FF;21/01/2023;6;0,17;R
ES0021000004465414FF;21/01/2023;7;0,133;R
ES0021000004465414FF;21/01/2023;8;0,266;R
ES0021000004465414FF;21/01/2023;9;0,194;R
ES0021000004465414FF;21/01/2023;10;0,485;R
ES0021000004465414FF;21/01/2023;11;0,368;R
ES0021000004465414FF;21/01/2023;12;0,616;R
ES0021000004465414FF;21/01/2023;13;1,314;R
ES0021000004465414FF;21/01/2023;14;1,148;R
ES0021000004465414FF;21/01/2023;15;1,038;R
ES0021000004465414FF;21/01/2023;16;0,779;R
ES0021000004465414FF;21/01/2023;17;0,674;R
ES0021000004465414FF;21/01/2023;18;0,551;R
ES0021000004465414FF;21/01/2023;19;0,383;R
ES0021000004465414FF;21/01/2023;20;0,381;R
ES0021000004465414FF;21/01/2023;21;0,431;R
ES0021000004465414FF;21/01/2023;22;0,547;R
ES0021000004465414FF;21/01/2023;23;0,529;R
ES0021000004465414FF;21/01/2023;24;0,546;R
ES0021000004465414FF;22/01/2023;1;0,463;R
ES0021000004465414FF;22/01/2023;2;0,438;R
ES0021000004465414FF;22/01/2023;3;0,221;R
ES0021000004465414FF;22/01/2023;4;0,185;R
ES0021000004465414FF;22/01/2023;5;0,126;R
ES0021000004465414FF;22/01/2023;6;0,166;R
ES0021000004465414FF;22/01/2023;7;0,133;R
ES0021000004465414FF;22/01/2023;8;0,153;R
ES0021000004465414FF;22/01/2023;9;0,293;R
ES0021000004465414FF;22/01/2023;10;0,333;R
ES0021000004465414FF;22/01/2023;11;0,337;R
ES0021000004465414FF;22/01/2023;12;0,822;R
ES0021000004465414FF;22/01/2023;13;1,279;R
ES0021000004465414FF;22/01/2023;14;1,988;R
ES0021000004465414FF;22/01/2023;15;1,075;R
ES0021000004465414FF;22/01/2023;16;0,688;R
ES0021000004465414FF;22/01/2023;17;0,535;R
ES0021000004465414FF;22/01/2023;18;0,416;R
ES0021000004465414FF;22/01/2023;19;0,257;R
ES0021000004465414FF;22/01/2023;20;0,327;R
ES0021000004465414FF;22/01/2023;21;0,279;R
ES0021000004465414FF;22/01/2023;22;0,491;R
ES0021000004465414FF;22/01/2023;23;1,012;R
ES0021000004465414FF;22/01/2023;24;0,796;R
ES0021000004465414FF;23/01/2023;1;0,452;R
ES0021000004465414FF;23/01/2023;2;0,284;R
ES0021000004465414FF;23/01/2023;3;0,209;R
ES0021000004465414FF;23/01/2023;4;0,116;R
ES0021000004465414FF;23/01/2023;5;0,106;R
ES0021000004465414FF;23/01/2023;6;0,181;R
ES0021000004465414FF;23/01/2023;7;0,295;R
ES0021000004465414FF;23/01/2023;8;0,201;R
ES0021000004465414FF;23/01/2023;9;0,179;R
ES0021000004465414FF;23/01/2023;10;0,23;R
ES0021000004465414FF;23/01/2023;11;0,277;R
ES0021000004465414FF;23/01/2023;12;0,46;R
ES0021000004465414FF;23/01/2023;13;1,048;R
ES0021000004465414FF;23/01/2023;14;0,515;R
ES0021000004465414FF;23/01/2023;15;0,3;R
ES0021000004465414FF;23/01/2023;16;0,564;R
ES0021000004465414FF;23/01/2023;17;0,441;R
ES0021000004465414FF;23/01/2023;18;0,713;R
ES0021000004465414FF;23/01/2023;19;0,737;R
ES0021000004465414FF;23/01/2023;20;1,285;R
ES0021000004465414FF;23/01/2023;21;1,282;R
ES0021000004465414FF;23/01/2023;22;0,784;R
ES0021000004465414FF;23/01/2023;23;0,785;R
ES0021000004465414FF;23/01/2023;24;0,811;R
ES0021000004465414FF;24/01/2023;1;0,593;R
ES0021000004465414FF;24/01/2023;2;0,539;R
ES0021000004465414FF;24/01/2023;3;0,153;R
ES0021000004465414FF;24/01/2023;4;0,163;R
ES0021000004465414FF;24/01/2023;5;0,139;R
ES0021000004465414FF;24/01/2023;6;0,16;R
ES0021000004465414FF;24/01/2023;7;0,553;R
ES0021000004465414FF;24/01/2023;8;0,248;R
ES0021000004465414FF;24/01/2023;9;0,281;R
ES0021000004465414FF;24/01/2023;10;0,264;R
ES0021000004465414FF;24/01/2023;11;0,497;R
ES0021000004465414FF;24/01/2023;12;0,455;R
ES0021000004465414FF;24/01/2023;13;0,305;R
ES0021000004465414FF;24/01/2023;14;0,447;R
ES0021000004465414FF;24/01/2023;15;0,778;R
ES0021000004465414FF;24/01/2023;16;0,787;R
ES0021000004465414FF;24/01/2023;17;0,681;R
ES0021000004465414FF;24/01/2023;18;0,708;R
ES0021000004465414FF;24/01/2023;19;1,476;R
ES0021000004465414FF;24/01/2023;20;1,82;R
ES0021000004465414FF;24/01/2023;21;0,911;R
ES0021000004465414FF;24/01/2023;22;0,757;R
ES0021000004465414FF;24/01/2023;23;0,639;R
ES0021000004465414FF;24/01/2023;24;0,289;R
ES0021000004465414FF;25/01/2023;1;0,269;R
ES0021000004465414FF;25/01/2023;2;0,229;R
ES0021000004465414FF;25/01/2023;3;0,179;R
ES0021000004465414FF;25/01/2023;4;0,192;R
ES0021000004465414FF;25/01/2023;5;0,169;R
ES0021000004465414FF;25/01/2023;6;0,146;R
ES0021000004465414FF;25/01/2023;7;0,32;R
ES0021000004465414FF;25/01/2023;8;0,223;R
ES0021000004465414FF;25/01/2023;9;0,301;R
ES0021000004465414FF;25/01/2023;10;0,387;R
ES0021000004465414FF;25/01/2023;11;0,481;R
ES0021000004465414FF;25/01/2023;12;0,474;R
ES0021000004465414FF;25/01/2023;13;0,374;R
ES0021000004465414FF;25/01/2023;14;0,175;R
ES0021000004465414FF;25/01/2023;15;0,247;R
ES0021000004465414FF;25/01/2023;16;0,533;R
ES0021000004465414FF;25/01/2023;17;0,465;R
ES0021000004465414FF;25/01/2023;18;0,732;R
ES0021000004465414FF;25/01/2023;19;0,539;R
ES0021000004465414FF;25/01/2023;20;1,196;R
ES0021000004465414FF;25/01/2023;21;0,976;R
ES0021000004465414FF;25/01/2023;22;0,924;R
ES0021000004465414FF;25/01/2023;23;0,753;R
ES0021000004465414FF;25/01/2023;24;0,849;R
ES0021000004465414FF;26/01/2023;1;0,703;R
ES0021000004465414FF;26/01/2023;2;0,392;R
ES0021000004465414FF;26/01/2023;3;0,137;R
ES0021000004465414FF;26/01/2023;4;0,2;R
ES0021000004465414FF;26/01/2023;5;0,174;R
ES0021000004465414FF;26/01/2023;6;0,177;R
ES0021000004465414FF;26/01/2023;7;0,338;R
ES0021000004465414FF;26/01/2023;8;0,306;R
ES0021000004465414FF;26/01/2023;9;0,285;R
ES0021000004465414FF;26/01/2023;10;0,337;R
ES0021000004465414FF;26/01/2023;11;0,625;R
ES0021000004465414FF;26/01/2023;12;0,642;R
ES0021000004465414FF;26/01/2023;13;0,588;R
ES0021000004465414FF;26/01/2023;14;0,883;R
ES0021000004465414FF;26/01/2023;15;1,265;R
ES0021000004465414FF;26/01/2023;16;1,515;R
ES0021000004465414FF;26/01/2023;17;0,683;R
ES0021000004465414FF;26/01/2023;18;0,755;R
ES0021000004465414FF;26/01/2023;19;0,844;R
ES0021000004465414FF;26/01/2023;20;0,711;R
ES0021000004465414FF;26/01/2023;21;0,743;R
ES0021000004465414FF;26/01/2023;22;0,862;R
ES0021000004465414FF;26/01/2023;23;1,051;R
ES0021000004465414FF;26/01/2023;24;0,757;R
ES0021000004465414FF;27/01/2023;1;0,525;R
ES0021000004465414FF;27/01/2023;2;0,15;R
ES0021000004465414FF;27/01/2023;3;0,166;R
ES0021000004465414FF;27/01/2023;4;0,19;R
ES0021000004465414FF;27/01/2023;5;0,132;R
ES0021000004465414FF;27/01/2023;6;0,168;R
ES0021000004465414FF;27/01/2023;7;0,349;R
ES0021000004465414FF;27/01/2023;8;0,211;R
ES0021000004465414FF;27/01/2023;9;0,179;R
ES0021000004465414FF;27/01/2023;10;0,19;R
ES0021000004465414FF;27/01/2023;11;0,37;R
ES0021000004465414FF;27/01/2023;12;0,403;R
ES0021000004465414FF;27/01/2023;13;0,467;R
ES0021000004465414FF;27/01/2023;14;0,839;R
ES0021000004465414FF;27/01/2023;15;1,34;R
ES0021000004465414FF;27/01/2023;16;0,746;R
ES0021000004465414FF;27/01/2023;17;0,69;R
ES0021000004465414FF;27/01/2023;18;0,724;R
ES0021000004465414FF;27/01/2023;19;0,743;R
ES0021000004465414FF;27/01/2023;20;1,226;R
ES0021000004465414FF;27/01/2023;21;0,531;R
ES0021000004465414FF;27/01/2023;22;0,487;R
ES0021000004465414FF;27/01/2023;23;0,522;R
ES0021000004465414FF;27/01/2023;24;0,371;R
ES0021000004465414FF;28/01/2023;1;0,247;R
ES0021000004465414FF;28/01/2023;2;0,243;R
ES0021000004465414FF;28/01/2023;3;0,186;R
ES0021000004465414FF;28/01/2023;4;0,199;R
ES0021000004465414FF;28/01/2023;5;0,184;R
ES0021000004465414FF;28/01/2023;6;0,15;R
ES0021000004465414FF;28/01/2023;7;0,198;R
ES0021000004465414FF;28/01/2023;8;0,239;R
ES0021000004465414FF;28/01/2023;9;0,208;R
ES0021000004465414FF;28/01/2023;10;0,446;R
ES0021000004465414FF;28/01/2023;11;0,32;R
ES0021000004465414FF;28/01/2023;12;0,74;R
ES0021000004465414FF;28/01/2023;13;1,366;R
ES0021000004465414FF;28/01/2023;14;1,446;R
ES0021000004465414FF;28/01/2023;15;2,169;R
ES0021000004465414FF;28/01/2023;16;1,015;R
ES0021000004465414FF;28/01/2023;17;1,337;R
ES0021000004465414FF;28/01/2023;18;0,491;R
ES0021000004465414FF;28/01/2023;19;0,997;R
ES0021000004465414FF;28/01/2023;20;0,552;R
ES0021000004465414FF;28/01/2023;21;0,614;R
ES0021000004465414FF;28/01/2023;22;0,646;R
ES0021000004465414FF;28/01/2023;23;1,073;R
ES0021000004465414FF;28/01/2023;24;0,693;R
ES0021000004465414FF;29/01/2023;1;1,002;R
ES0021000004465414FF;29/01/2023;2;0,879;R
ES0021000004465414FF;29/01/2023;3;0,472;R
ES0021000004465414FF;29/01/2023;4;0,132;R
ES0021000004465414FF;29/01/2023;5;0,162;R
ES0021000004465414FF;29/01/2023;6;0,213;R
ES0021000004465414FF;29/01/2023;7;0,26;R
ES0021000004465414FF;29/01/2023;8;0,184;R
ES0021000004465414FF;29/01/2023;9;0,184;R
ES0021000004465414FF;29/01/2023;10;0,295;R
ES0021000004465414FF;29/01/2023;11;0,351;R
ES0021000004465414FF;29/01/2023;12;0,497;R
ES0021000004465414FF;29/01/2023;13;0,947;R
ES0021000004465414FF;29/01/2023;14;1,012;R
ES0021000004465414FF;29/01/2023;15;0,437;R
ES0021000004465414FF;29/01/2023;16;0,424;R
ES0021000004465414FF;29/01/2023;17;0,414;R
ES0021000004465414FF;29/01/2023;18;0,304;R
ES0021000004465414FF;29/01/2023;19;0,252;R
ES0021000004465414FF;29/01/2023;20;0,258;R
ES0021000004465414FF;29/01/2023;21;0,842;R
ES0021000004465414FF;29/01/2023;22;1,133;R
ES0021000004465414FF;29/01/2023;23;1,053;R
ES0021000004465414FF;29/01/2023;24;0,716;R
ES0021000004465414FF;30/01/2023;1;0,766;R
ES0021000004465414FF;30/01/2023;2;0,681;R
ES0021000004465414FF;30/01/2023;3;0,221;R
ES0021000004465414FF;30/01/2023;4;0,169;R
ES0021000004465414FF;30/01/2023;5;0,172;R
ES0021000004465414FF;30/01/2023;6;0,18;R
ES0021000004465414FF;30/01/2023;7;0,686;R
ES0021000004465414FF;30/01/2023;8;0,638;R
ES0021000004465414FF;30/01/2023;9;0,156;R
ES0021000004465414FF;30/01/2023;10;0,199;R
ES0021000004465414FF;30/01/2023;11;1,025;R
ES0021000004465414FF;30/01/2023;12;0,602;R
ES0021000004465414FF;30/01/2023;13;0,428;R
ES0021000004465414FF;30/01/2023;14;0,391;R
ES0021000004465414FF;30/01/2023;15;0,412;R
ES0021000004465414FF;30/01/2023;16;0,611;R
ES0021000004465414FF;30/01/2023;17;0,512;R
ES0021000004465414FF;30/01/2023;18;0,495;R
ES0021000004465414FF;30/01/2023;19;0,659;R
ES0021000004465414FF;30/01/2023;20;0,855;R
ES0021000004465414FF;30/01/2023;21;1,122;R
ES0021000004465414FF;30/01/2023;22;1,129;R
ES0021000004465414FF;30/01/2023;23;1,306;R
ES0021000004465414FF;30/01/2023;24;0,537;R
ES0021000004465414FF;31/01/2023;1;0,472;R
ES0021000004465414FF;31/01/2023;2;0,394;R
ES0021000004465414FF;31/01/2023;3;0,157;R
ES0021000004465414FF;31/01/2023;4;0,176;R
ES0021000004465414FF;31/01/2023;5;0,122;R
ES0021000004465414FF;31/01/2023;6;0,185;R
ES0021000004465414FF;31/01/2023;7;0,287;R
ES0021000004465414FF;31/01/2023;8;0,216;R
ES0021000004465414FF;31/01/2023;9;0,263;R
ES0021000004465414FF;31/01/2023;10;0,277;R
ES0021000004465414FF;31/01/2023;11;0,752;R
ES0021000004465414FF;31/01/2023;12;0,853;R
ES0021000004465414FF;31/01/2023;13;0,518;R
ES0021000004465414FF;31/01/2023;14;0,671;R
ES0021000004465414FF;31/01/2023;15;0,615;R
ES0021000004465414FF;31/01/2023;16;0,492;R
ES0021000004465414FF;31/01/2023;17;0,545;R
ES0021000004465414FF;31/01/2023;18;0,626;R
ES0021000004465414FF;31/01/2023;19;0,705;R
ES0021000004465414FF;31/01/2023;20;0,799;R
ES0021000004465414FF;31/01/2023;21;1,006;R
ES0021000004465414FF;31/01/2023;22;0,686;R
ES0021000004465414FF;31/01/2023;23;1,02;R
ES0021000004465414FF;31/01/2023;24;0,764;R
ES0021000004465414FF;01/02/2023;1;0,664;R
ES0021000004465414FF;01/02/2023;2;0,292;R
ES0021000004465414FF;01/02/2023;3;0,273;R
ES0021000004465414FF;01/02/2023;4;0,183;R
ES0021000004465414FF;01/02/2023;5;0,177;R
ES0021000004465414FF;01/02/2023;6;0,18;R
ES0021000004465414FF;01/02/2023;7;0,144;R
ES0021000004465414FF;01/02/2023;8;0,281;R
ES0021000004465414FF;01/02/2023;9;0,141;R
ES0021000004465414FF;01/02/2023;10;0,298;R
ES0021000004465414FF;01/02/2023;11;0,374;R
ES0021000004465414FF;01/02/2023;12;1,337;R
ES0021000004465414FF;01/02/2023;13;0,964;R
ES0021000004465414FF;01/02/2023;14;0,609;R
ES0021000004465414FF;01/02/2023;15;0,53;R
ES0021000004465414FF;01/02/2023;16;1,886;R
ES0021000004465414FF;01/02/2023;17;0,862;R
ES0021000004465414FF;01/02/2023;18;0,572;R
ES0021000004465414FF;01/02/2023;19;0,695;R
ES0021000004465414FF;01/02/2023;20;0,94;R
ES0021000004465414FF;01/02/2023;21;1,045;R
ES0021000004465414FF;01/02/2023;22;1,255;R
ES0021000004465414FF;01/02/2023;23;0,742;R
ES0021000004465414FF;01/02/2023;24;0,722;R
ES0021000004465414FF;02/02/2023;1;0,604;R
ES0021000004465414FF;02/02/2023;2;0,454;R
ES0021000004465414FF;02/02/2023;3;0,407;R
ES0021000004465414FF;02/02/2023;4;0,135;R
ES0021000004465414FF;02/02/2023;5;0,155;R
ES0021000004465414FF;02/02/2023;6;0,149;R
ES0021000004465414FF;02/02/2023;7;0,163;R
ES0021000004465414FF;02/02/2023;8;0,277;R
ES0021000004465414FF;02/02/2023;9;0,232;R
ES0021000004465414FF;02/02/2023;10;0,24;R
ES0021000004465414FF;02/02/2023;11;0,477;R
ES0021000004465414FF;02/02/2023;12;0,544;R
ES0021000004465414FF;02/02/2023;13;0,459;R
ES0021000004465414FF;02/02/2023;14;0,387;R
ES0021000004465414FF;02/02/2023;15;0,372;R
ES0021000004465414FF;02/02/2023;16;0,501;R
ES0021000004465414FF;02/02/2023;17;0,477;R
ES0021000004465414FF;02/02/2023;18;0,548;R
ES0021000004465414FF;02/02/2023;19;0,74;R
ES0021000004465414FF;02/02/2023;20;0,713;R
ES0021000004465414FF;02/02/2023;21;0,789;R
ES0021000004465414FF;02/02/2023;22;0,775;R
ES0021000004465414FF;02/02/2023;23;0,788;R
ES0021000004465414FF;02/02/2023;24;0,992;R
ES0021000004465414FF;03/02/2023;1;0,958;R
ES0021000004465414FF;03/02/2023;2;0,988;R
ES0021000004465414FF;03/02/2023;3;0,665;R
ES0021000004465414FF;03/02/2023;4;0,358;R
ES0021000004465414FF;03/02/2023;5;0,136;R
ES0021000004465414FF;03/02/2023;6;0,24;R
ES0021000004465414FF;03/02/2023;7;0,321;R
ES0021000004465414FF;03/02/2023;8;0,448;R
ES0021000004465414FF;03/02/2023;9;0,335;R
ES0021000004465414FF;03/02/2023;10;0,323;R
ES0021000004465414FF;03/02/2023;11;0,668;R
ES0021000004465414FF;03/02/2023;12;0,614;R
ES0021000004465414FF;03/02/2023;13;0,634;R
ES0021000004465414FF;03/02/2023;14;0,625;R
ES0021000004465414FF;03/02/2023;15;0,888;R
ES0021000004465414FF;03/02/2023;16;1,247;R
ES0021000004465414FF;03/02/2023;17;0,947;R
ES0021000004465414FF;03/02/2023;18;0,763;R
ES0021000004465414FF;03/02/2023;19;0,79;R
ES0021000004465414FF;03/02/2023;20;0,902;R
ES0021000004465414FF;03/02/2023;21;0,951;R
ES0021000004465414FF;03/02/2023;22;1,157;R
ES0021000004465414FF;03/02/2023;23;0,802;R
